# schema_version: 1
# lap: 4
# driver: 0821
# phase: baseline
# setup: apex-study-v1
# source: torcs:telemetry.csv | car: Player | race_lap: 4 | measured_lap_time: 122.980
# sector: derived as thirds of track length (TORCS exports no sectors)
t,dist,speed,throttle,brake,steer,gear,sector,x,y,track_pos,damage 
102.102,2215.84,14.6795,0.9601,0.0,0.0,1,3,144.726,635.886,0.5613,0
102.124,2216.076,14.9764,0.9644,0.0,0.0,1,3,144.938,635.638,0.5272,0
102.146,2216.321,15.2737,0.9681,0.0,0.0,1,3,145.155,635.385,0.4932,0
102.168,2216.576,15.5714,0.9721,0.0,0.0,1,3,145.375,635.127,0.4595,0
102.19,2216.841,15.8694,0.9757,0.0,0.0,1,3,145.6,634.864,0.4263,0
102.212,2217.116,16.1674,0.978,0.0,0.0,1,3,145.83,634.596,0.3935,0
102.234,2217.402,16.4653,0.9796,0.0,0.0,1,3,146.063,634.323,0.3612,0
102.256,2217.699,16.7629,0.9807,0.0,0.0,1,3,146.301,634.045,0.3297,0
102.278,2218.006,17.0602,0.9816,0.0,0.0,1,3,146.543,633.762,0.2989,0
102.3,2218.325,17.3569,0.9821,0.0,0.0,1,3,146.79,633.474,0.2691,0
102.322,2218.655,17.6532,0.9829,0.0,0.0,1,3,147.041,633.182,0.2402,0
102.344,2218.996,17.9491,0.9836,0.0,-0.0272,1,3,147.296,632.884,0.2125,0
102.366,2219.349,18.2444,0.9849,0.0,-0.0543,1,3,147.555,632.582,0.186,0
102.388,2219.712,18.539,0.9862,0.0,-0.0815,1,3,147.817,632.273,0.1607,0
102.41,2220.087,18.8323,0.9865,0.0,-0.1086,1,3,148.083,631.959,0.1365,0
102.432,2220.473,19.1237,0.9675,0.0,-0.1357,1,3,148.351,631.639,0.1135,0
102.454,2220.87,19.4099,0.9415,0.0,-0.1629,1,3,148.621,631.311,0.0918,0
102.476,2221.277,19.6858,0.9143,0.0,-0.19,1,3,148.892,630.977,0.0712,0
102.498,2221.694,19.9478,0.886,0.0,-0.2171,1,3,149.163,630.635,0.0518,0
102.52,2222.12,20.1952,0.8564,0.0,-0.2442,1,3,149.434,630.286,0.0335,0
102.542,2222.556,20.4279,0.8257,0.0,-0.2713,1,3,149.703,629.929,0.0164,0
102.564,2222.999,20.6458,0.7939,0.0,-0.2985,1,3,149.97,629.565,0.0004,0
102.586,2223.451,20.8486,0.7608,0.0,-0.3256,1,3,150.235,629.192,-0.0145,0
102.608,2223.91,21.0362,0.7266,0.0,-0.3527,1,3,150.496,628.812,-0.0283,0
102.63,2224.376,21.2082,0.6912,0.0,-0.3798,1,3,150.752,628.425,-0.041,0
102.652,2224.848,21.3644,0.6546,0.0,-0.4069,1,3,151.004,628.029,-0.0525,0
102.674,2225.326,21.5043,0.6169,0.0,-0.4339,1,3,151.25,627.627,-0.063,0
102.696,2225.809,21.6276,0.578,0.0,-0.461,1,3,151.489,627.217,-0.0722,0
102.718,2226.297,21.7339,0.5379,0.0,-0.4881,1,3,151.723,626.801,-0.0804,0
102.74,2226.788,21.8229,0.4967,0.0,-0.5152,1,3,151.948,626.378,-0.0874,0
102.762,2227.283,21.8943,0.4543,0.0,-0.5423,1,3,152.166,625.949,-0.0933,0
102.784,2227.781,21.9475,0.4107,0.0,-0.5694,1,3,152.375,625.515,-0.0981,0
102.806,2228.28,21.9823,0.3659,0.0,-0.5965,1,3,152.576,625.075,-0.1018,0
102.828,2228.781,21.9981,0.35,0.0,-0.6235,1,3,152.767,624.631,-0.1044,0
102.85,2229.282,22.0028,0.35,0.0,-0.6506,1,3,152.949,624.182,-0.1059,0
102.872,2229.783,22.0029,0.35,0.0,-0.6777,1,3,153.121,623.729,-0.1063,0
102.894,2230.285,21.9997,0.35,0.0,-0.7048,1,3,153.282,623.273,-0.1058,0
102.916,2230.786,21.9931,1.0,0.0,0.0,1,3,153.434,622.813,-0.1041,0
102.938,2231.288,22.092,0.8753,0.0,0.0,1,3,153.576,622.35,-0.1014,0
102.96,2231.792,22.3049,0.9145,0.0,0.0,1,3,153.712,621.881,-0.0969,0
102.982,2232.3,22.5341,0.9507,0.0,0.0,1,3,153.847,621.406,-0.0894,0
103.004,2232.81,22.7681,0.9767,0.0,0.0,1,3,153.979,620.926,-0.0796,0
103.026,2233.323,23.0098,1.0,0.0,0.0,1,3,154.107,620.438,-0.0675,0
103.048,2233.837,23.2588,1.0,0.0,0.0,1,3,154.23,619.944,-0.0531,0
103.07,2234.352,23.5111,1.0,0.0,0.0,1,3,154.348,619.443,-0.0362,0
103.092,2234.867,23.7622,1.0,0.0,0.0,1,3,154.464,618.936,-0.0166,0
103.114,2235.382,24.0097,1.0,0.0,0.0,1,3,154.577,618.423,0.0059,0
103.136,2235.894,24.2523,1.0,0.0,-0.027,1,3,154.688,617.903,0.0317,0
103.158,2236.403,24.4891,1.0,0.0,-0.0541,1,3,154.799,617.378,0.0607,0
103.18,2236.907,24.6664,1.0,0.0,-0.0811,2,3,154.907,616.849,0.0928,0
103.202,2237.405,24.8618,0.9928,0.0,-0.1081,2,3,155.013,616.314,0.128,0
103.224,2237.896,25.0638,0.9681,0.0,-0.1352,2,3,155.117,615.774,0.1661,0
103.246,2238.381,25.2656,0.9422,0.0,-0.1622,2,3,155.217,615.23,0.2072,0
103.268,2238.858,25.4628,0.9151,0.0,-0.1892,2,3,155.314,614.68,0.251,0
103.29,2239.374,25.6511,0.8869,0.0,-0.2162,2,3,155.407,614.125,0.2959,0
103.312,2239.896,25.8252,0.8575,0.0,-0.2432,2,3,155.495,613.566,0.3401,0
103.334,2240.423,25.9842,0.827,0.0,-0.2702,2,3,155.578,613.002,0.3835,0
103.356,2240.956,26.1338,0.7953,0.0,-0.2972,2,3,155.655,612.433,0.4258,0
103.378,2241.494,26.2781,0.7624,0.0,-0.3243,2,3,155.725,611.861,0.4671,0
103.4,2242.039,26.4095,0.7284,0.0,-0.3513,2,3,155.787,611.285,0.5071,0
103.422,2242.588,26.5272,0.6932,0.0,-0.3783,2,3,155.841,610.705,0.5456,0
103.444,2243.143,26.6378,0.6568,0.0,-0.4052,2,3,155.886,610.122,0.5825,0
103.466,2243.703,26.7527,1.0,0.0,0.0,2,3,155.923,609.535,0.618,0
103.488,2244.268,26.9231,0.9944,0.0,0.0,2,3,155.954,608.946,0.6526,0
103.51,2244.838,27.1345,1.0,0.0,0.0,2,3,155.98,608.352,0.6864,0
103.532,2245.414,27.352,1.0,0.0,0.0,2,3,156.002,607.752,0.7197,0
103.554,2245.995,27.4985,0.8413,0.0,0.0,2,3,156.019,607.149,0.7522,0
103.576,2246.58,27.6543,0.8099,0.0,0.0,2,3,156.034,606.543,0.7844,0
103.598,2247.169,27.8486,0.9278,0.0,0.0,2,3,156.046,605.932,0.8163,0
103.62,2247.764,28.0549,0.982,0.0,0.0,2,3,156.054,605.317,0.8476,0
103.642,2248.364,28.2714,1.0,0.0,0.0,2,3,156.058,604.698,0.8784,0
103.664,2248.97,28.4962,1.0,0.0,0.0,2,3,156.058,604.073,0.9086,0
103.686,2249.582,28.7178,1.0,0.0,0.0,2,3,156.055,603.444,0.9384,0
103.708,2250.198,28.9337,1.0,0.0,0.0,2,3,156.049,602.81,0.968,0
103.73,2250.82,29.1477,1.0,0.0,0.0,2,3,156.041,602.171,0.9973,0
103.752,2251.446,29.3175,0.9666,0.0,0.0,2,3,156.032,601.528,1.0266,0
103.774,2252.076,29.4974,0.9071,0.0,0.0,2,3,156.022,600.882,1.056,0
103.796,2252.71,29.7073,0.9903,0.0,0.0,2,3,156.011,600.231,1.0854,0
103.818,2253.349,29.9263,1.0,0.0,0.0,2,3,156.0,599.575,1.1149,0
103.84,2253.991,29.2755,0.7656,0.0,0.0,2,3,155.84,598.953,1.114,0
103.862,2254.636,29.3586,0.8336,0.0,-0.0269,2,3,155.688,598.326,1.1148,0
103.884,2255.282,29.4383,0.8722,0.0,-0.0539,2,3,155.54,597.697,1.1165,0
103.906,2255.93,29.5384,0.9037,0.0,-0.0808,2,3,155.402,597.064,1.1204,0
103.928,2256.58,29.6553,0.9153,0.0,-0.1078,2,3,155.274,596.426,1.1264,0
103.95,2257.232,29.7142,0.8342,0.0,-0.1347,2,3,155.133,595.79,1.1298,0
103.972,2257.886,29.8424,0.8986,0.0,-0.1617,2,3,154.996,595.15,1.1343,0
103.994,2258.543,29.9526,0.9158,0.0,-0.1886,2,3,154.863,594.506,1.1395,0
104.016,2259.202,30.0959,0.8877,0.0,-0.2155,2,3,154.718,593.862,1.1427,0
104.038,2259.865,30.2335,0.8584,0.0,-0.2424,2,3,154.579,593.214,1.147,0
104.06,2260.531,30.382,0.828,0.0,-0.2694,2,3,154.431,592.564,1.1498,0
104.082,2261.2,30.5456,0.7964,0.0,-0.2963,2,3,154.292,591.909,1.1544,0
104.104,2261.873,30.7057,0.7637,0.0,-0.3232,2,3,154.157,591.25,1.1602,0
104.126,2262.549,30.842,0.7298,0.0,-0.3501,2,3,154.022,590.587,1.1659,0
104.148,2263.228,30.9595,0.6948,0.0,-0.3771,2,3,153.88,589.923,1.1705,0
104.17,2263.909,31.0575,1.0,0.0,0.0,2,3,153.729,589.258,1.1735,0
104.192,2264.593,31.202,0.9463,0.0,0.0,2,3,153.57,588.593,1.1748,0
104.214,2265.281,31.3887,0.9838,0.0,0.0,2,3,153.407,587.925,1.1754,0
104.236,2265.973,31.5713,1.0,0.0,0.0,2,3,153.237,587.254,1.175,0
104.258,2266.668,31.7555,1.0,0.0,0.0,2,3,153.06,586.581,1.173,0
104.28,2267.368,31.943,1.0,0.0,0.0,2,3,152.873,585.906,1.1695,0
104.302,2268.072,32.1368,1.0,0.0,0.0,2,3,152.678,585.229,1.1645,0
104.324,2268.78,32.3285,1.0,0.0,0.0,2,3,152.476,584.55,1.158,0
104.346,2269.492,32.519,1.0,0.0,0.0,2,3,152.267,583.869,1.1504,0
104.368,2270.208,32.7077,1.0,0.0,0.0,2,3,152.053,583.184,1.142,0
104.39,2270.928,32.8942,1.0,0.0,0.0,2,3,151.836,582.497,1.1331,0
104.412,2271.651,33.0463,1.0,0.0,0.0,3,3,151.615,581.806,1.1238,0
104.434,2272.378,33.1998,1.0,0.0,0.0,3,3,151.393,581.112,1.1143,0
104.456,2273.108,33.3653,1.0,0.0,0.0,3,3,151.17,580.415,1.1046,0
104.478,2273.842,33.5257,1.0,0.0,0.0,3,3,150.944,579.715,1.0947,0
104.5,2274.58,33.6858,1.0,0.0,0.0,3,3,150.718,579.012,1.0848,0
104.522,2275.321,33.8451,1.0,0.0,0.0,3,3,150.49,578.305,1.0749,0
104.544,2276.065,34.0045,1.0,0.0,0.0,3,3,150.262,577.594,1.0649,0
104.566,2276.813,34.1646,1.0,0.0,0.0,3,3,150.032,576.881,1.0548,0
104.588,2277.565,34.3243,1.0,0.0,0.0,3,3,149.802,576.164,1.0448,0
104.61,2278.32,34.4921,1.0,0.0,0.0,3,3,149.57,575.443,1.0347,0
104.632,2279.079,34.6503,1.0,0.0,0.0,3,3,149.337,574.719,1.0245,0
104.654,2279.841,34.8075,1.0,0.0,0.0,3,3,149.103,573.992,1.0144,0
104.676,2280.607,34.9627,1.0,0.0,0.0,3,3,148.869,573.261,1.0042,0
104.698,2281.376,35.1172,0.0,0.0,0.0,3,3,148.633,572.527,0.994,0
104.72,2282.147,35.1066,0.0,0.0,0.0,3,3,148.397,571.791,0.9838,0
104.742,2282.917,35.0685,0.0,0.0,0.0,3,3,148.162,571.056,0.9737,0
104.764,2283.687,35.0278,0.0,0.0,0.0,3,3,147.926,570.322,0.9635,0
104.786,2284.455,34.9882,0.0,0.0,0.0,3,3,147.692,569.588,0.9535,0
104.808,2285.223,34.9482,0.2,0.2,0.0268,3,3,147.458,568.855,0.9435,0
104.83,2285.989,34.7955,0.4,0.4,0.0537,3,3,147.225,568.124,0.9337,0
104.852,2286.75,34.5165,0.6,0.6,0.0805,3,3,146.995,567.397,0.9243,0
104.874,2287.503,34.1417,0.8,0.8,0.1074,3,3,146.77,566.676,0.9155,0
104.896,2288.293,33.7068,0.9689,0.5588,0.1343,3,3,146.55,565.964,0.9067,0
104.918,2289.082,33.3219,0.9432,0.7197,0.1611,3,3,146.335,565.259,0.8967,0
104.94,2289.86,32.9298,0.9163,0.4032,0.188,3,3,146.125,564.561,0.8858,0
104.962,2290.628,32.5958,0.8883,0.8287,0.2149,3,3,145.921,563.871,0.8739,0
104.984,2291.387,32.1969,0.8591,0.1789,0.2418,3,3,145.722,563.186,0.8612,0
105.006,2292.136,31.9205,0.0,0.8716,0.2687,3,3,145.528,562.509,0.8477,0
105.028,2292.877,31.4997,0.0,0.1696,0.2956,3,3,145.34,561.837,0.8336,0
105.05,2293.605,31.0918,0.0,0.4378,0.3225,3,3,145.157,561.174,0.8186,0
105.072,2294.324,30.6797,0.0,0.3993,0.3494,3,3,144.98,560.518,0.8031,0
105.094,2295.031,30.2544,0.0,0.5099,0.3764,3,3,144.809,559.871,0.7871,0
105.116,2295.727,29.8298,0.0,0.2802,0.4033,3,3,144.643,559.231,0.7707,0
105.138,2296.411,29.3875,0.0,0.7166,0.4303,3,3,144.485,558.6,0.7541,0
105.16,2297.085,28.9176,0.0,0.1375,0.4572,3,3,144.335,557.977,0.7378,0
105.182,2297.746,28.4862,0.0,0.6579,0.4842,3,3,144.193,557.362,0.7216,0
105.204,2298.398,28.0958,0.0,0.1254,0.5111,2,3,144.062,556.754,0.7061,0
105.226,2299.04,27.7066,0.0,0.5957,0.5381,2,3,143.938,556.154,0.6908,0
105.248,2299.673,27.3021,0.0,0.1126,0.5651,2,3,143.824,555.56,0.6762,0
105.27,2300.295,26.9034,0.0,0.5299,0.5921,2,3,143.718,554.973,0.6622,0
105.292,2300.91,26.527,0.0,0.0991,0.6191,2,3,143.623,554.393,0.649,0
105.314,2301.514,26.1582,0.0,0.4606,0.6461,2,3,143.535,553.821,0.6362,0
105.336,2302.11,25.789,0.0,0.0849,0.6731,2,3,143.458,553.255,0.6243,0
105.358,2302.697,25.4383,0.0,0.3878,0.7001,2,3,143.389,552.697,0.6132,0
105.38,2303.277,25.097,0.0,0.0989,0.7272,2,3,143.331,552.144,0.6032,0
105.402,2303.849,24.7704,0.0,0.35,0.7542,2,3,143.283,551.598,0.5943,0
105.424,2304.414,24.4628,0.0,0.07,0.7812,2,3,143.245,551.058,0.5866,0
105.446,2304.971,24.1548,0.0,0.35,0.8083,2,3,143.217,550.525,0.5798,0
105.468,2305.522,23.8315,0.0,0.0,0.0,2,3,143.199,549.997,0.5742,0
105.49,2306.065,23.5246,0.0,0.0,0.0,2,3,143.191,549.477,0.5696,0
105.512,2306.603,23.376,0.0,0.0,0.0,2,3,143.193,548.962,0.5665,0
105.534,2307.138,23.2895,0.0,0.0,0.0,2,3,143.205,548.449,0.5645,0
105.556,2307.672,23.1959,0.0,0.0,0.0,2,3,143.228,547.938,0.5638,0
105.578,2308.203,23.0961,0.0,0.2,0.0271,2,3,143.261,547.43,0.5645,0
105.6,2308.731,22.8796,0.0,0.4,0.0541,2,3,143.305,546.927,0.5664,0
105.622,2309.252,22.5327,0.0,0.5319,0.0812,2,3,143.358,546.43,0.5696,0
105.644,2309.764,22.1156,0.0,0.3141,0.1083,2,3,143.418,545.943,0.5735,0
105.666,2310.267,21.6986,0.0,0.7388,0.1354,2,3,143.483,545.466,0.5778,0
105.688,2310.759,21.2426,0.0,0.1913,0.1625,2,3,143.552,545.0,0.5826,0
105.71,2311.241,20.7697,0.0,0.6889,0.1896,2,3,143.625,544.544,0.5874,0
105.732,2311.712,20.3067,0.0,0.1572,0.2167,2,3,143.701,544.099,0.5926,0
105.754,2312.173,19.8605,0.0,0.6463,0.2438,1,3,143.78,543.666,0.598,0
105.776,2312.624,19.4398,0.0,0.1566,0.2709,1,3,143.863,543.242,0.604,0
105.798,2313.064,19.0075,0.0,0.5839,0.2981,1,3,143.949,542.829,0.6101,0
105.82,2313.496,18.5733,0.0,0.1557,0.3252,1,3,144.039,542.426,0.6167,0
105.842,2313.917,18.1328,0.0,0.6338,0.3524,1,3,144.132,542.034,0.6238,0
105.864,2314.327,17.685,0.0,0.1537,0.3795,1,3,144.229,541.653,0.6314,0
105.886,2314.728,17.224,0.0,0.5653,0.4067,1,3,144.328,541.282,0.6394,0
105.908,2315.117,16.7765,0.0,0.1425,0.4339,1,3,144.431,540.923,0.648,0
105.93,2315.496,16.3345,0.0,0.56,0.4611,1,3,144.536,540.575,0.6569,0
105.952,2315.865,15.8981,0.0,0.1307,0.4883,1,3,144.644,540.238,0.6664,0
105.974,2316.224,15.4616,0.0,0.5066,0.5155,1,3,144.753,539.912,0.6763,0
105.996,2316.572,15.028,0.0,0.118,0.5427,1,3,144.865,539.597,0.6867,0
106.018,2316.91,14.592,0.0,0.5255,0.5699,1,3,144.979,539.292,0.6974,0
106.04,2317.238,14.151,0.0,0.1047,0.5972,1,3,145.095,538.999,0.7087,0
106.062,2317.555,13.7185,0.0,0.0,0.0,1,3,145.211,538.716,0.7203,0
106.084,2317.862,13.3992,0.0,0.0,0.0,1,3,145.331,538.444,0.7327,0
106.106,2318.162,13.1633,0.0,0.0,0.0,1,3,145.457,538.181,0.7464,0
106.128,2318.455,12.9514,0.0,0.0,0.0,1,3,145.59,537.927,0.7616,0
106.15,2318.741,12.739,0.0,0.0,0.0,1,3,145.729,537.682,0.7782,0
106.172,2319.019,12.5244,0.2,0.0,0.0,1,3,145.875,537.447,0.7962,0
106.194,2319.29,12.3307,0.4,0.0,0.0,1,3,146.027,537.221,0.8157,0
106.216,2319.554,12.1888,0.5701,0.0,0.0,1,3,146.186,537.004,0.8367,0
106.238,2319.812,12.1081,0.6253,0.0,0.0,1,3,146.352,536.795,0.8593,0
106.26,2320.063,12.0778,0.7485,0.0,0.0,1,3,146.526,536.595,0.8837,0
106.282,2320.311,12.0884,0.6444,0.0,0.0,1,3,146.708,536.402,0.9098,0
106.304,2320.554,12.121,0.6957,0.0,0.0,1,3,146.899,536.217,0.9377,0
106.326,2320.788,9.7898,0.6,0.0,0.0,1,3,146.919,535.998,0.9309,0
106.348,2321.01,9.1002,1.0,0.0,0.0,1,3,146.961,535.794,0.9287,0
106.37,2321.216,8.4432,0.9958,0.0,0.0,1,3,147.003,535.607,0.9274,0
106.392,2321.409,7.9161,0.9833,0.0,0.0,1,3,147.046,535.433,0.9267,0
106.414,2321.59,7.4904,0.9385,0.0,0.0,1,3,147.088,535.27,0.9264,0
106.436,2321.762,7.1466,0.9284,0.0,0.0,1,3,147.129,535.115,0.9262,0
106.458,2321.927,6.8459,0.9183,0.0,0.0,1,3,147.169,534.967,0.9261,0
106.48,2322.085,6.5629,0.9249,0.0,0.0,1,3,147.209,534.825,0.9263,0
106.502,2322.237,6.2757,0.9455,0.0,0.0,1,3,147.247,534.689,0.9264,0
106.524,2322.381,5.9948,0.9345,0.0,0.0,1,3,147.284,534.56,0.9265,0
106.546,2322.52,5.7026,0.9607,0.0,0.0,1,3,147.318,534.436,0.9264,0
106.568,2322.65,5.394,0.9796,0.0,-0.0274,1,3,147.351,534.319,0.9263,0
106.59,2322.773,5.0712,0.9983,0.0,-0.0548,1,3,147.383,534.209,0.9262,0
106.612,2322.889,4.7392,1.0,0.0,-0.0822,1,3,147.412,534.105,0.9262,0
106.634,2322.997,4.4005,0.9915,0.0,-0.1096,1,3,147.44,534.009,0.9261,0
106.656,2323.096,4.0571,0.9663,0.0,-0.137,1,3,147.466,533.92,0.9261,0
106.678,2323.187,3.7107,1.0,0.0,0.0,1,3,147.49,533.839,0.9262,0
106.7,2323.271,3.3701,1.0,0.0,0.0,1,3,147.513,533.764,0.9263,0
106.722,2323.346,3.0358,1.0,0.0,0.0,1,3,147.534,533.698,0.9264,0
106.744,2323.413,2.7089,1.0,0.0,0.0,1,3,147.552,533.638,0.9266,0
106.766,2323.473,2.3885,1.0,0.0,0.0,1,3,147.569,533.585,0.9269,0
106.788,2323.525,2.0732,1.0,0.0,0.0,1,3,147.585,533.539,0.9271,0
106.81,2323.57,1.762,1.0,0.0,0.0,1,3,147.598,533.499,0.9273,0
106.832,2323.608,1.4548,1.0,0.0,0.0,1,3,147.609,533.466,0.9276,0
106.854,2323.638,1.1518,1.0,0.0,0.0,1,3,147.619,533.439,0.9279,0
106.876,2323.662,0.8541,1.0,0.0,0.0,1,3,147.626,533.418,0.9281,0
106.898,2323.679,0.6317,1.0,0.0,0.0,1,3,147.632,533.403,0.9282,0
106.92,2323.692,0.4885,1.0,0.0,0.0,1,3,147.635,533.392,0.9283,0
106.942,2323.702,0.3973,1.0,0.0,0.0,1,3,147.638,533.382,0.9282,0
106.964,2323.711,0.3414,1.0,0.0,0.0,1,3,147.64,533.374,0.9281,0
106.986,2323.719,0.3224,1.0,0.0,0.0,1,3,147.641,533.368,0.9281,0
107.008,2323.725,0.257,1.0,0.0,0.0,1,3,147.643,533.362,0.928,0
107.03,2323.73,0.2162,1.0,0.0,-0.0275,1,3,147.644,533.357,0.928,0
107.052,2323.735,0.2203,1.0,0.0,-0.055,1,3,147.646,533.353,0.928,0
107.074,2323.74,0.2111,1.0,0.0,-0.0825,1,3,147.647,533.348,0.928,0
107.096,2323.746,0.2105,0.9911,0.0,-0.11,1,3,147.648,533.343,0.928,0
107.118,2323.751,0.2144,0.9659,0.0,-0.1375,1,3,147.65,533.339,0.928,0
107.14,2323.756,0.2265,0.9394,0.2,-0.165,1,3,147.651,533.334,0.928,0
107.162,2323.761,0.1966,0.9118,0.4,-0.1925,1,3,147.652,533.33,0.9279,0
107.184,2323.765,0.1392,0.8829,0.6,-0.22,1,3,147.653,533.326,0.9279,0
107.206,2323.767,0.054,0.8528,0.8,-0.2475,1,3,147.654,533.325,0.9279,0
107.228,2323.767,0.0363,0.8215,1.0,-0.275,1,3,147.654,533.324,0.928,0
107.25,2323.768,0.0254,0.789,1.0,-0.3025,-1,3,147.654,533.324,0.928,0
107.272,2323.767,0.0191,0.0,1.0,-0.33,-1,3,147.654,533.325,0.928,0
107.294,2323.767,0.0197,0.7204,0.0,-0.3575,-1,3,147.655,533.325,0.9281,0
107.316,2323.766,0.1603,0.6843,0.0,-0.385,-1,3,147.653,533.325,0.9278,0
107.338,2323.763,0.3197,0.6469,0.0,-0.4125,-1,3,147.648,533.326,0.9268,0
107.36,2323.758,0.4695,0.6084,0.0,-0.4399,-1,3,147.639,533.328,0.9253,0
107.382,2323.751,0.6083,0.5686,0.0,-0.4674,-1,3,147.627,533.332,0.9233,0
107.404,2323.742,0.7369,0.5277,0.0,-0.4949,-1,3,147.613,533.336,0.9208,0
107.426,2323.732,0.8549,0.4855,0.0,-0.5224,-1,3,147.596,533.341,0.9179,0
107.448,2323.72,0.9672,0.4422,0.0,-0.5499,-1,3,147.577,533.347,0.9146,0
107.47,2323.707,1.0586,0.3976,0.0,-0.5774,-1,3,147.556,533.354,0.9109,0
107.492,2323.692,1.1206,0.3518,0.0,-0.6048,-1,3,147.533,533.361,0.907,0
107.514,2323.676,1.1893,0.35,0.0,-0.6323,-1,3,147.509,533.369,0.9028,0
107.536,2323.66,1.2665,0.35,0.0,-0.6598,-1,3,147.483,533.377,0.8983,0
107.558,2323.642,1.3509,0.35,0.0,-0.6873,-1,3,147.456,533.386,0.8936,0
107.58,2323.624,1.414,0.35,0.0,-0.7147,-1,3,147.427,533.395,0.8887,0
107.602,2323.604,1.4608,0.35,0.0,-0.7422,-1,3,147.397,533.405,0.8835,0
107.624,2323.584,1.532,0.35,0.0,-0.7697,-1,3,147.366,533.416,0.8781,0
107.646,2323.562,1.6079,0.35,0.0,-0.7972,-1,3,147.333,533.427,0.8725,0
107.668,2323.54,1.6837,0.35,0.0,-0.8246,-1,3,147.299,533.438,0.8666,0
107.69,2323.517,1.7308,0.35,0.0,-0.8521,-1,3,147.264,533.45,0.8605,0
107.712,2323.493,1.7941,0.35,0.0,-0.8796,-1,3,147.227,533.463,0.8542,0
107.734,2323.468,1.8671,0.35,0.0,-0.907,-1,3,147.189,533.475,0.8477,0
107.756,2323.442,1.914,0.35,0.0,-0.9345,-1,3,147.15,533.489,0.8409,0
107.778,2323.416,1.9752,0.35,0.0,-0.9619,-1,3,147.109,533.503,0.8339,0
107.8,2323.389,2.0424,0.35,0.0,-0.9894,-1,3,147.067,533.517,0.8267,0
107.822,2323.361,2.0892,0.35,0.0,-1.0,-1,3,147.025,533.531,0.8194,0
107.844,2323.332,2.1509,0.35,0.0,-1.0,-1,3,146.98,533.546,0.8117,0
107.866,2323.303,2.2138,0.35,0.0,-1.0,-1,3,146.935,533.561,0.8039,0
107.888,2323.273,2.2614,0.35,0.0,-1.0,-1,3,146.888,533.577,0.7958,0
107.91,2323.243,2.328,0.35,0.0,-1.0,-1,3,146.84,533.592,0.7875,0
107.932,2323.212,2.3843,0.35,0.0,-1.0,-1,3,146.791,533.607,0.7789,0
107.954,2323.182,2.4359,0.35,0.0,-1.0,-1,3,146.74,533.623,0.7701,0
107.976,2323.15,2.5031,0.35,0.0,-1.0,-1,3,146.689,533.638,0.761,0
107.998,2323.119,2.5562,0.35,0.0,-1.0,-1,3,146.635,533.654,0.7517,0
108.02,2323.086,2.61,0.35,0.0,-1.0,-1,3,146.581,533.67,0.7421,0
108.042,2323.054,2.6756,0.35,0.0,-1.0,-1,3,146.525,533.685,0.7323,0
108.064,2323.021,2.7275,0.35,0.0,-1.0,-1,3,146.468,533.701,0.7222,0
108.086,2322.988,2.7854,0.35,0.0,-1.0,-1,3,146.41,533.716,0.7119,0
108.108,2322.955,2.8486,0.35,0.0,-1.0,-1,3,146.35,533.732,0.7013,0
108.13,2322.921,2.8975,0.35,0.0,-1.0,-1,3,146.289,533.747,0.6904,0
108.152,2322.887,2.9583,0.35,0.0,-1.0,-1,3,146.226,533.763,0.6793,0
108.174,2322.853,3.0199,0.35,0.0,-1.0,-1,3,146.163,533.778,0.6679,0
108.196,2322.819,3.0688,0.35,0.0,-1.0,-1,3,146.098,533.793,0.6562,0
108.218,2322.785,3.1298,0.35,0.0,-1.0,-1,3,146.031,533.807,0.6443,0
108.24,2322.75,3.1879,0.35,0.0,-1.0,-1,3,145.964,533.822,0.6321,0
108.262,2322.716,3.2411,0.35,0.0,-1.0,-1,3,145.895,533.836,0.6196,0
108.284,2322.682,3.3024,0.35,0.0,-1.0,-1,3,145.824,533.85,0.6068,0
108.306,2322.647,3.356,0.35,0.0,-1.0,-1,3,145.752,533.863,0.5938,0
108.328,2322.614,3.4114,0.35,0.0,-1.0,-1,3,145.679,533.877,0.5805,0
108.35,2322.579,3.4737,0.35,0.0,-1.0,-1,3,145.605,533.889,0.5668,0
108.372,2322.545,3.5264,0.35,0.0,-1.0,-1,3,145.529,533.901,0.5529,0
108.394,2322.511,3.5836,0.35,0.0,-1.0,-1,3,145.452,533.913,0.5387,0
108.416,2322.478,3.6552,0.35,0.0,-1.0,-1,3,145.374,533.924,0.5243,0
108.438,2322.445,3.6879,0.35,0.0,-1.0,-1,3,145.294,533.935,0.5095,0
108.46,2322.412,3.7685,0.35,0.0,-1.0,-1,3,145.213,533.945,0.4944,0
108.482,2322.379,3.8009,0.35,0.0,-1.0,-1,3,145.13,533.955,0.4791,0
108.504,2322.347,3.8822,0.35,0.0,-1.0,-1,3,145.046,533.963,0.4634,0
108.526,2322.315,3.9156,0.35,0.0,-1.0,-1,3,144.961,533.971,0.4475,0
108.548,2322.284,3.9959,0.35,0.0,-1.0,-1,3,144.875,533.978,0.4312,0
108.57,2322.253,4.0378,0.35,0.0,-1.0,-1,3,144.787,533.985,0.4146,0
108.592,2322.223,4.1016,0.35,0.0,-1.0,-1,3,144.698,533.99,0.3978,0
108.614,2322.193,4.1524,0.35,0.0,-1.0,-1,3,144.608,533.995,0.3806,0
