sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
28.884,9107891.975,781.8847,781.8847,1,28.882,0.0,60.7053,60.7049,0.0943,0.1916,-0.001258761,0.006791548,0.0,99.41255,6.0,13513.96,1.0,0.2604079,200.6585,200.817,194.9275,195.0856,0.0009125433,0.0009107341,0.003703601,0.003712789,26.3183,26.31638,29.17575,29.18411,242.1081,242.1066,231.0113,231.0177,2.15676e-05,2.148142e-05,0.0003529997,0.0003547586,200.0,5.462646,5.54555,5.809826,6.301366,7.118972,8.474918,10.87343,15.80999,30.38753,200.0,33.14273,16.3616,11.13004,8.638533,7.240989,6.400719,5.896297,5.62405,5.537354,0.5118400000000008,0.0,-0.005926339257293753,6,0.0
28.906,9107891.999,783.2204,783.2204,1,28.904,0.0,60.7068,60.7064,0.1036,0.1911,-0.0009256043,0.007501775,0.0,99.41196,6.0,13512.31,1.0,0.2604227,200.6637,200.827,194.9019,195.0636,0.0009129756,0.0009111681,0.003705301,0.003714539,26.32971,26.32779,29.18784,29.1962,242.1173,242.1158,231.0206,231.0269,2.15873e-05,2.150117e-05,0.0003532961,0.0003550645,200.0,5.45874,5.541748,5.806396,6.29797,7.116063,8.472197,10.87064,15.81326,30.42164,200.0,33.1027,16.35798,11.13151,8.641674,7.243913,6.403789,5.899658,5.627686,5.54126,0.5098799999999954,0.0,-0.005954295529145732,6,0.0
28.928,9107892.027,784.5562,784.5562,1,28.926,0.0,60.7073,60.7069,0.1116,0.192,-0.0005778782,0.008078835,0.0,99.41138,6.0,13511.0,1.0,0.2604251,200.6655,200.832,194.8817,195.0464,0.000913431,0.0009116255,0.003706984,0.003716276,26.34113,26.3392,29.19992,29.20828,242.1265,242.125,231.0298,231.0362,2.160806e-05,2.152198e-05,0.0003535896,0.0003553682,200.0,5.455566,5.539062,5.803485,6.295132,7.11394,8.470381,10.87126,15.81869,30.45981,200.0,33.04842,16.35166,11.1306,8.643477,7.246344,6.406499,5.90222,5.630859,5.544434,0.5092849999999955,0.0,-0.005878924698051178,6,0.0
28.95,9107892.045,785.8918,785.8918,1,28.948,0.0,60.7071,60.7067,0.1182,0.1936,-0.0002217032,0.008655895,0.0,99.41079,6.0,13510.17,1.0,0.260417,200.665,200.8334,194.8689,195.0352,0.0009139059,0.0009121025,0.003708658,0.003718008,26.35254,26.35062,29.21201,29.22037,242.1358,242.1342,231.039,231.0454,2.162972e-05,2.154368e-05,0.0003538816,0.0003556708,200.0,5.452393,5.536443,5.800951,6.293318,7.11187,8.469211,10.87165,15.82529,30.50011,200.0,32.99383,16.34324,11.13052,8.64436,7.247347,6.408753,5.904944,5.633486,5.547607,0.5095650000000048,0.0,-0.005792796391129083,6,0.0
28.972,9107892.08,787.2275,787.2275,1,28.97,0.0,60.7067,60.7062,0.1236,0.1953,0.0001345612,0.009188565,0.0,99.4102,6.0,13509.77,1.0,0.2604022,200.6638,200.8324,194.8636,195.0291,0.0009143922,0.0009125911,0.003710329,0.003719739,26.36395,26.36203,29.22409,29.23245,242.145,242.1434,231.0482,231.0546,2.16519e-05,2.156592e-05,0.0003541732,0.0003559735,200.0,5.449463,5.533447,5.798828,6.291329,7.110096,8.468887,10.87248,15.83256,30.54469,200.0,32.93394,16.3377,11.12914,8.644395,7.249922,6.410578,5.907227,5.63623,5.550537,0.5101600000000047,0.0,-0.005678294698993376,6,0.0
28.994,9107892.086,788.5629,788.5629,1,28.992,0.0,60.7061,60.7057,0.1275,0.1967,0.0004829653,0.009588068,0.0,99.40961,6.0,13509.71,1.0,0.2603865,200.6628,200.8299,194.8638,195.0271,0.0009148873,0.0009130885,0.003712001,0.003721473,26.37537,26.37344,29.23618,29.24454,242.1542,242.1527,231.0575,231.0639,2.167449e-05,2.158856e-05,0.000354465,0.0003562768,200.0,5.447266,5.531738,5.796917,6.28968,7.109095,8.468422,10.87499,15.84041,30.59452,200.0,32.86625,16.32683,11.12663,8.644897,7.250418,6.411655,5.908912,5.637939,5.552734,0.510824999999997,0.0,-0.005489024290869088,6,0.0
29.016,9107892.109,789.8986,789.8986,1,29.014,0.0,60.7058,60.7053,0.1301,0.1975,0.0008179434,0.009898793,0.0,99.40903,6.0,13509.83,1.0,0.260376,200.6626,200.8271,194.867,195.0271,0.0009153868,0.0009135905,0.003713676,0.00372321,26.38678,26.38486,29.24826,29.25662,242.1635,242.1619,231.0667,231.0731,2.169729e-05,2.161143e-05,0.0003547574,0.0003565807,200.0,5.445557,5.530273,5.796143,6.288818,7.109017,8.469496,10.87762,15.85044,30.64698,200.0,32.79658,16.31728,11.12332,8.644263,7.250142,6.412598,5.909668,5.639648,5.554443,0.5113150000000033,0.0,-0.0052603305585193745,6,0.0
29.038,9107892.155,791.2339,791.2339,1,29.036,0.0,60.7055,60.7051,0.1314,0.198,0.001133103,0.01025391,0.0,99.40844,6.0,13510.01,1.0,0.2603688,200.6636,200.8239,194.8719,195.0274,0.0009158843,0.0009140904,0.003715354,0.003724951,26.39819,26.39627,29.26035,29.26871,242.1727,242.1711,231.076,231.0824,2.172e-05,2.163421e-05,0.0003550503,0.0003568854,200.0,5.443604,5.52832,5.794678,6.287827,7.108135,8.469625,10.87961,15.85833,30.70084,200.0,32.72901,16.30945,11.12144,8.643686,7.251255,6.413763,5.911377,5.641113,5.556396,0.5116300000000038,0.0,-0.005085131360151159,6,0.0
29.06,9107892.155,792.5697,792.5697,1,29.058,0.0,60.7054,60.705,0.1315,0.1981,0.001421224,0.01047585,0.0,99.40785,6.0,13510.15,1.0,0.260365,200.6658,200.8206,194.8771,195.0262,0.0009163758,0.0009145843,0.003717034,0.003726694,26.40961,26.40768,29.27243,29.28079,242.1819,242.1804,231.0852,231.0916,2.174244e-05,2.165672e-05,0.0003553437,0.0003571904,200.0,5.442383,5.527588,5.794184,6.287795,7.108561,8.470357,10.88277,15.86687,30.75879,200.0,32.66074,16.29925,11.11804,8.642331,7.251168,6.414011,5.911901,5.64209,5.557617,0.5117349999999973,0.0,-0.004859575654636248,6,0.0
29.082,9107892.178,793.9053,793.9053,1,29.08,0.0,60.7054,60.7049,0.1304,0.198,0.001688272,0.01060902,0.0,99.40726,6.0,13510.12,1.0,0.260365,200.6678,200.8182,194.8787,195.0238,0.0009168699,0.0009150809,0.003718714,0.003728437,26.42102,26.4191,29.28452,29.29288,242.1911,242.1896,231.0944,231.1008,2.176501e-05,2.167936e-05,0.0003556372,0.0003574955,200.0,5.44165,5.5271,5.793701,6.287842,7.108994,8.471474,10.88618,15.87592,30.81686,200.0,32.58961,16.28889,11.11471,8.641303,7.250629,6.414062,5.911865,5.642578,5.55835,0.5118049999999996,0.0,-0.004604338182679355,6,0.0
29.126,9107892.224,796.5761,796.5761,1,29.124,0.0,60.7055,60.705,0.1262,0.1975,0.002129177,0.01074219,0.0,99.40609,6.0,13510.31,1.0,0.2603741,200.6748,200.8116,194.8887,195.0192,0.0009178039,0.0009160194,0.003722073,0.003731918,26.44385,26.44193,29.30869,29.31705,242.2096,242.208,231.1129,231.1193,2.180769e-05,2.172217e-05,0.0003562241,0.0003581051,200.0,5.440918,5.526988,5.793958,6.288414,7.111011,8.475484,10.89285,15.89366,30.93531,200.0,32.44907,16.27058,11.10701,8.637519,7.248619,6.412848,5.911795,5.642473,5.559082,0.5116650000000049,0.0,-0.0041277390571404565,6,0.0
29.148,9107892.242,797.9114,797.9114,1,29.146,0.0,60.7056,60.7051,0.1227,0.1972,0.002304919,0.0106978,0.0,99.4055,6.0,13510.32,1.0,0.2603788,200.6779,200.8091,194.891,195.0172,0.0009182617,0.0009164793,0.003723751,0.003733654,26.45526,26.45334,29.32077,29.32913,242.2188,242.2173,231.1221,231.1285,2.182863e-05,2.174315e-05,0.0003565174,0.0003584091,200.0,5.441406,5.527344,5.794678,6.289551,7.112049,8.477297,10.8961,15.90218,30.99548,200.0,32.38071,16.26332,11.1043,8.635632,7.247342,6.412122,5.911377,5.642578,5.558838,0.5115600000000015,0.0,-0.0038757177889426763,6,0.0
29.17,9107892.264,799.2468,799.2468,1,29.168,0.0,60.7056,60.7052,0.1192,0.1972,0.002448313,0.01060902,0.0,99.40491,6.0,13510.24,1.0,0.2603793,200.6817,200.8061,194.8939,195.0121,0.0009186899,0.0009169094,0.003725427,0.003735386,26.46667,26.46475,29.33286,29.34122,242.2281,242.2265,231.1314,231.1378,2.18482e-05,2.176278e-05,0.0003568101,0.0003587127,200.0,5.44165,5.527832,5.795444,6.290292,7.113454,8.479168,10.89964,15.90952,31.05499,200.0,32.31411,16.2551,11.09999,8.633287,7.246164,6.411232,5.910553,5.641846,5.55835,0.511454999999998,0.0,-0.0036366237245320206,6,0.0
29.192,9107892.284,800.5822,800.5822,1,29.19,0.0,60.7057,60.7052,0.1148,0.1972,0.002550444,0.01047585,0.0,99.40433,6.0,13510.19,1.0,0.2603793,200.6862,200.8022,194.8973,195.0071,0.0009191017,0.000917323,0.0037271,0.003737113,26.47809,26.47617,29.34494,29.3533,242.2373,242.2357,231.1406,231.147,2.186704e-05,2.178167e-05,0.0003571025,0.0003590154,200.0,5.442383,5.528646,5.796416,6.291479,7.115224,8.481781,10.90369,15.91522,31.11376,200.0,32.25088,16.24779,11.09691,8.631246,7.244164,6.410161,5.909563,5.641238,5.557617,0.5113849999999956,0.0,-0.003421807796811298,6,0.0
29.214,9107892.308,801.9175,801.9175,1,29.212,0.0,60.7057,60.7053,0.1098,0.1972,0.002615402,0.0102983,0.0,99.40374,6.0,13510.13,1.0,0.2603793,200.6904,200.7985,194.9003,195.0025,0.0009194952,0.0009177181,0.00372877,0.003738836,26.4895,26.48758,29.35678,29.36539,242.2465,242.2449,231.1496,231.1562,2.188505e-05,2.179971e-05,0.0003573946,0.0003593173,200.0,5.443359,5.529785,5.797607,6.293238,7.11672,8.484018,10.90605,15.92227,31.16984,200.0,32.18879,16.24163,11.09351,8.62893,7.242424,6.408514,5.908447,5.639648,5.556641,0.5113150000000033,0.0,-0.0032260688211581895,6,0.0
29.236,9107892.329,803.2529,803.2529,1,29.234,0.0,60.7057,60.7053,0.1045,0.1973,0.00264677,0.01016513,0.0,99.40315,6.0,13510.09,1.0,0.2603793,200.6942,200.7951,194.9031,194.9984,0.0009198701,0.0009180944,0.003730438,0.003740553,26.50092,26.49899,29.36853,29.37747,242.2557,242.2542,231.1586,231.1655,2.19022e-05,2.18169e-05,0.0003576863,0.0003596183,200.0,5.444092,5.530518,5.798255,6.293884,7.117777,8.48542,10.90828,15.92651,31.22246,200.0,32.13237,16.23634,11.09184,8.627781,7.241585,6.407779,5.907752,5.63916,5.555908,0.5112800000000021,0.0,-0.0031013511620859736,6,0.0
29.258,9107892.35,804.5879,804.5879,1,29.256,0.0,60.7058,60.7054,0.0991,0.1973,0.002648203,0.009898793,0.0,99.40257,6.0,13510.04,1.0,0.2603793,200.6975,200.7921,194.9053,194.9947,0.0009202261,0.0009184517,0.003732103,0.003742266,26.51233,26.51041,29.38028,29.38956,242.265,242.2634,231.1676,231.1747,2.191849e-05,2.183322e-05,0.0003579776,0.0003599186,200.0,5.445557,5.532143,5.800036,6.295495,7.119954,8.487686,10.91215,15.9359,31.27999,200.0,32.07247,16.22815,11.08878,8.625307,7.239309,6.405736,5.905995,5.637582,5.554443,0.511245000000001,0.0,-0.0029299711738507094,6,0.0
29.28,9107892.372,805.9232,805.9232,1,29.278,0.0,60.7058,60.7054,0.0938,0.1973,0.002625005,0.009632457,0.0,99.40198,6.0,13509.99,1.0,0.2603793,200.7002,200.7896,194.9071,194.9918,0.0009205663,0.0009187931,0.003733767,0.003743974,26.52374,26.52182,29.39203,29.40164,242.2742,242.2726,231.1766,231.1839,2.193406e-05,2.184882e-05,0.0003582687,0.0003602182,200.0,5.446777,5.533447,5.801514,6.297061,7.121618,8.490101,10.91442,15.94373,31.33473,200.0,32.01555,16.21886,11.08609,8.622361,7.237396,6.404291,5.904297,5.63623,5.552979,0.511245000000001,0.0,-0.0027899529919862285,6,0.0
29.302,9107892.395,807.2582,807.2582,1,29.3,0.0,60.7058,60.7054,0.0889,0.1973,0.002580322,0.009366122,0.0,99.40139,6.0,13509.95,1.0,0.2603793,200.7026,200.7873,194.9088,194.989,0.0009208879,0.0009191158,0.00373543,0.003745678,26.53516,26.53323,29.40378,29.41373,242.2834,242.2819,231.1856,231.1932,2.194878e-05,2.186357e-05,0.0003585595,0.0003605172,200.0,5.448486,5.534912,5.802752,6.299168,7.123404,8.491426,10.9165,15.95315,31.38837,200.0,31.95811,16.20937,11.08328,8.620954,7.236204,6.402781,5.902714,5.634766,5.551514,0.5112099999999998,0.0,-0.0026772910040514485,6,0.0
29.324,9107892.44,808.5939,808.5939,1,29.322,0.0,60.7058,60.7054,0.0842,0.1973,0.002515003,0.009144176,0.0,99.4008,6.0,13509.93,1.0,0.2603793,200.7049,200.7852,194.9104,194.9867,0.0009211934,0.0009194221,0.003737091,0.003747379,26.54657,26.54465,29.41553,29.42581,242.2926,242.2911,231.1945,231.2024,2.196277e-05,2.187757e-05,0.0003588502,0.0003608156,200.0,5.449707,5.536133,5.804199,6.300049,7.124559,8.493301,10.91893,15.96294,31.44383,200.0,31.90374,16.19894,11.08108,8.619781,7.234433,6.401855,5.901855,5.633789,5.550233,0.5111749999999986,0.0,-0.002619162513782821,6,0.0
29.346,9107892.44,809.9289,809.9289,1,29.344,0.0,60.7058,60.7054,0.0798,0.1972,0.002432197,0.008789062,0.0,99.40022,6.0,13509.9,1.0,0.2603793,200.7068,200.7834,194.9116,194.9845,0.0009214843,0.0009197139,0.003738751,0.003749077,26.55792,26.55606,29.42728,29.4379,242.3018,242.3003,231.2035,231.2116,2.197609e-05,2.18909e-05,0.0003591409,0.0003611136,200.0,5.451904,5.538086,5.805908,6.302242,7.126528,8.494962,10.92329,15.97493,31.50229,200.0,31.844,16.18628,11.07648,8.617785,7.232588,6.39966,5.899902,5.631836,5.548584,0.5111749999999986,0.0,-0.0024985217685810253,6,0.0
29.368,9107892.462,811.2643,811.2643,1,29.366,0.0,60.7058,60.7054,0.0758,0.1972,0.002338663,0.008655895,0.0,99.39963,6.0,13509.88,1.0,0.2603793,200.7081,200.7823,194.9121,194.9833,0.0009217666,0.0009199971,0.00374041,0.003750772,26.569,26.56747,29.43903,29.44998,242.3108,242.3095,231.2125,231.2209,2.198902e-05,2.190384e-05,0.0003594314,0.0003614111,200.0,5.452393,5.538574,5.806978,6.302239,7.127065,8.495915,10.92684,15.98592,31.55349,200.0,31.79123,16.17537,11.07286,8.61663,7.232516,6.399323,5.899101,5.631104,5.547607,0.5111399999999975,0.0,-0.002532836218070329,6,0.0
29.39,9107892.482,812.5992,812.5992,1,29.388,0.0,60.7058,60.7054,0.0724,0.1972,0.002233818,0.008300781,0.0,99.39904,6.0,13509.84,1.0,0.2603793,200.7094,200.7812,194.913,194.9815,0.0009220316,0.0009202627,0.003742069,0.003752465,26.58008,26.57889,29.45078,29.46207,242.3197,242.3188,231.2215,231.2301,2.200116e-05,2.191599e-05,0.0003597217,0.0003617083,200.0,5.454346,5.540283,5.808594,6.304443,7.129302,8.49954,10.93329,16.00084,31.61479,200.0,31.73118,16.1608,11.06688,8.613573,7.230112,6.397217,5.897461,5.62915,5.545654,0.5111399999999975,0.0,-0.0024402564050328623,6,0.0
29.434,9107892.529,815.2697,815.2697,1,29.432,0.0,60.7058,60.7054,0.0666,0.1972,0.002000865,0.007901278,0.0,99.39787,6.0,13509.79,1.0,0.2603779,200.711,200.7796,194.9134,194.9795,0.0009225406,0.0009207729,0.003745384,0.003755844,26.60223,26.60138,29.47427,29.48624,242.3377,242.3369,231.2394,231.2486,2.202446e-05,2.193931e-05,0.0003603025,0.0003623018,200.0,5.456787,5.542718,5.810749,6.307223,7.133821,8.506701,10.94663,16.03117,31.73706,200.0,31.61041,16.13027,11.05334,8.60583,7.225498,6.394322,5.895182,5.62711,5.543457,0.5111399999999975,0.0,-0.0024825298765721324,6,0.0
29.456,9107892.568,816.6047,816.6047,1,29.454,0.0,60.7058,60.7054,0.0642,0.1972,0.002057286,0.007620725,0.0,99.39728,6.0,13509.77,1.0,0.2603779,200.7115,200.7791,194.9135,194.9789,0.000922784,0.0009210169,0.003747041,0.003757532,26.61331,26.61246,29.48602,29.49832,242.3466,242.3459,231.2484,231.2578,2.203561e-05,2.195046e-05,0.0003605929,0.0003625982,200.0,5.458097,5.544309,5.812739,6.309963,7.137362,8.512163,10.95523,16.04913,31.80298,200.0,31.54661,16.11243,11.04449,8.600618,7.222003,6.391673,5.893181,5.625378,5.541926,0.5111399999999975,0.0,-0.002232086789118383,6,0.0
29.478,9107892.574,817.9398,817.9398,1,29.476,0.0,60.7058,60.7054,0.0624,0.1972,0.002378555,0.007369562,0.0,99.39669,6.0,13509.75,1.0,0.2603774,200.7115,200.7791,194.9131,194.9789,0.0009230244,0.0009212578,0.003748698,0.003759218,26.62439,26.62354,29.49777,29.51041,242.3556,242.3549,231.2574,231.267,2.204662e-05,2.196147e-05,0.0003608832,0.0003628946,200.0,5.459483,5.54603,5.814895,6.312737,7.141101,8.517592,10.96414,16.06746,31.86982,200.0,31.48207,16.0943,11.03563,8.595198,7.218266,6.388901,5.891028,5.623662,5.540548,0.5111399999999975,0.0,-0.0016631389435674648,6,0.0
29.5,9107892.596,819.2749,819.2749,1,29.498,0.0,60.7058,60.7055,0.061,0.1973,0.002691159,0.007029794,0.0,99.3961,6.0,13509.74,1.0,0.2603774,200.7124,200.7783,194.9142,194.9772,0.000923248,0.000921482,0.003750355,0.003760904,26.63547,26.63461,29.50952,29.52249,242.3645,242.3638,231.2664,231.2763,2.205686e-05,2.197172e-05,0.0003611736,0.0003631908,200.0,5.461356,5.548239,5.817552,6.316044,7.145429,8.523699,10.97386,16.08688,31.93814,200.0,31.41652,16.07517,11.02597,8.589115,7.213948,6.3856,5.888377,5.62146,5.538684,0.5111049999999963,0.0,-0.0010488160143010295,6,0.0
29.522,9107892.613,820.61,820.61,1,29.52,0.0,60.7058,60.7055,0.0592,0.1973,0.002966706,0.006538391,0.0,99.39552,6.0,13509.72,1.0,0.2603774,200.7162,200.7748,194.9186,194.9723,0.0009234424,0.0009216768,0.00375201,0.003762589,26.64655,26.64569,29.52127,29.53458,242.3735,242.3728,231.2753,231.2855,2.206577e-05,2.198063e-05,0.0003614638,0.0003634869,200.0,5.464063,5.551259,5.82102,6.320182,7.150628,8.530734,10.98457,16.10714,32.00476,200.0,31.35297,16.05527,11.01537,8.582122,7.20877,6.381474,5.884918,5.618448,5.535985,0.5111049999999963,0.0,-0.00038514167339361716,6,0.0
29.544,9107892.659,821.9451,821.9451,1,29.542,0.0,60.7058,60.7055,0.0557,0.1973,0.003178978,0.006043261,0.0,99.39493,6.0,13509.69,1.0,0.2603774,200.7226,200.7685,194.9254,194.9646,0.0009236073,0.000921842,0.003753665,0.003764272,26.65762,26.65677,29.53302,29.54654,242.3824,242.3817,231.2843,231.2946,2.207332e-05,2.198818e-05,0.0003617539,0.0003637827,200.0,5.46679,5.554237,5.824375,6.324112,7.155474,8.537158,10.99411,16.12466,32.06,200.0,31.3005,16.03811,11.00593,8.575745,7.203949,6.37756,5.881573,5.615478,5.533266,0.5111049999999963,0.0,0.0002003411009449982,6,0.0
29.566,9107892.659,823.2802,823.2802,1,29.564,0.0,60.7058,60.7055,0.0501,0.1973,0.003312077,0.00554813,0.0,99.39434,6.0,13509.66,1.0,0.2603774,200.7308,200.7604,194.9338,194.9555,0.0009237382,0.0009219731,0.003755319,0.003765951,26.6687,26.66785,29.54477,29.55829,242.3914,242.3907,231.2933,231.3036,2.207931e-05,2.199417e-05,0.0003620439,0.000364078,200.0,5.469515,5.557137,5.827562,6.327753,7.159843,8.542775,11.00214,16.13865,32.10066,200.0,31.26193,16.02441,10.998,8.570173,7.199605,6.373935,5.878397,5.612585,5.530545,0.5110699999999951,0.0,0.0006850182964560644,6,0.0
29.588,9107892.685,824.6152,824.6152,1,29.586,0.0,60.7058,60.7055,0.0424,0.1972,0.003386687,0.004879258,0.0,99.39375,6.0,13509.65,1.0,0.2603774,200.7372,200.7542,194.9386,194.9502,0.0009238636,0.0009220988,0.003756973,0.003767625,26.67978,26.67892,29.55652,29.57004,242.4003,242.3996,231.3023,231.3126,2.208506e-05,2.199992e-05,0.0003623342,0.0003643724,200.0,5.473196,5.560949,5.831642,6.332283,7.165111,8.549286,11.01098,16.15285,32.13611,200.0,31.22817,16.01051,10.98927,8.563717,7.194368,6.369422,5.874329,5.608779,5.526867,0.5110699999999951,0.0,0.0012058319476240073,6,0.0
29.61,9107892.706,825.9503,825.9503,1,29.608,0.0,60.7059,60.7055,0.0349,0.1972,0.003388291,0.004140073,0.0,99.39317,6.0,13509.61,1.0,0.2603774,200.7449,200.7466,194.9471,194.9408,0.0009239228,0.000922158,0.003758627,0.003769297,26.69086,26.69,29.56827,29.58179,242.4093,242.4086,231.3112,231.3216,2.208777e-05,2.200262e-05,0.0003626243,0.0003646665,200.0,5.477261,5.565082,5.835977,6.336993,7.170443,8.555654,11.01919,16.16492,32.16028,200.0,31.20491,15.99866,10.98116,8.5574,7.189067,6.364731,5.870004,5.604652,5.522802,0.5110350000000039,0.0,0.0016784541086175414,6,0.0
29.632,9107892.75,827.2853,827.2853,1,29.63,0.0,60.7059,60.7055,0.0251,0.1972,0.003298702,0.003400803,0.0,99.39258,6.0,13509.59,1.0,0.2603769,200.7543,200.7373,194.956,194.9313,0.0009239481,0.0009221833,0.003760282,0.003770964,26.70193,26.70108,29.58002,29.59354,242.4182,242.4175,231.3202,231.3306,2.208893e-05,2.200378e-05,0.0003629147,0.0003649598,200.0,5.481326,5.569123,5.840117,6.341367,7.175223,8.561084,11.02565,16.1729,32.16748,200.0,31.19749,15.99078,10.97476,8.552008,7.184311,6.360372,5.865871,5.600612,5.518734,0.5110350000000039,0.0,0.002035019824343836,6,0.0
29.654,9107892.75,828.6204,828.6204,1,29.652,0.0,60.7058,60.7055,0.0142,0.1971,0.003130363,0.002664826,0.0,99.39199,6.0,13509.57,1.0,0.2603769,200.7628,200.7289,194.9635,194.9229,0.0009239616,0.0009221969,0.003761938,0.003772627,26.71301,26.71216,29.59177,29.60529,242.4272,242.4265,231.3292,231.3395,2.208955e-05,2.20044e-05,0.0003632055,0.0003652524,200.0,5.48537,5.573067,5.844068,6.345428,7.179501,8.565677,11.03055,16.17729,32.15993,200.0,31.20382,15.98636,10.96989,8.547438,7.180048,6.35632,5.861925,5.596667,5.514684,0.5110350000000039,0.0,0.0022892215157155993,6,0.0
29.676,9107892.769,829.9555,829.9555,1,29.674,0.0,60.7058,60.7055,0.0028,0.1971,0.002912173,0.001925642,0.0,99.3914,6.0,13509.55,1.0,0.2603765,200.7682,200.7235,194.9674,194.9185,0.0009239935,0.0009222287,0.003763598,0.003774287,26.72409,26.72324,29.60352,29.61703,242.4362,242.4355,231.3382,231.3485,2.209101e-05,2.200586e-05,0.0003634969,0.0003655445,200.0,5.489432,5.576979,5.84793,6.349326,7.183498,8.569784,11.03452,16.17948,32.14325,200.0,31.21877,15.98407,10.96591,8.543344,7.176061,6.352428,5.858064,5.592753,5.510614,0.5110350000000039,0.0,0.002481992569372471,6,0.0
29.698,9107892.795,831.2906,831.2906,1,29.696,0.0,60.7058,60.7055,-0.0072,0.1971,0.002647068,0.001167471,0.0,99.39082,6.0,13509.53,1.0,0.2603765,200.7733,200.7184,194.9725,194.9131,0.0009240783,0.0009223136,0.003765261,0.003775945,26.73517,26.73431,29.61526,29.62878,242.4451,242.4444,231.3472,231.3575,2.209489e-05,2.200973e-05,0.0003637887,0.0003658364,200.0,5.493598,5.580951,5.851803,6.35317,7.187347,8.573568,11.0378,16.17988,32.11855,200.0,31.24133,15.98351,10.96262,8.539561,7.172217,6.348587,5.854191,5.588778,5.50644,0.5110350000000039,0.0,0.002627117079493454,6,0.0
29.72,9107892.814,832.6257,832.6257,1,29.718,0.0,60.7059,60.7055,-0.0173,0.1971,0.002334332,0.0004282865,0.0,99.39023,6.0,13509.52,1.0,0.2603765,200.7782,200.7133,194.9767,194.9085,0.0009241907,0.0009224258,0.003766927,0.003777601,26.74625,26.74539,29.62701,29.64053,242.4541,242.4534,231.3561,231.3665,2.210003e-05,2.201486e-05,0.0003640813,0.000366128,200.0,5.497659,5.584768,5.855462,6.356718,7.19077,8.5767,11.03996,16.17784,32.08451,200.0,31.27288,15.98533,10.96043,8.536421,7.168793,6.345038,5.85053,5.584955,5.50237,0.5110350000000039,0.0,0.0026995087204194565,6,0.0
29.742,9107892.835,833.9608,833.9608,1,29.74,0.0,60.7058,60.7055,-0.0266,0.1971,0.001989653,-0.0002000115,0.0,99.38964,6.0,13509.52,1.0,0.2603765,200.7816,200.7098,194.9795,194.9055,0.0009243298,0.0009225648,0.003768596,0.003779256,26.75732,26.75647,29.63876,29.65228,242.463,242.4623,231.3651,231.3754,2.21064e-05,2.20212e-05,0.0003643746,0.0003664194,200.0,5.501111,5.587935,5.858402,6.359441,7.193199,8.57855,11.04027,16.17258,32.04119,200.0,31.31363,15.99033,10.96005,8.53455,7.166354,6.34231,5.847584,5.581781,5.498911,0.5110699999999951,0.0,0.002660636709031599,6,0.0
29.764,9107892.871,835.2958,835.2958,1,29.762,0.0,60.7058,60.7055,-0.0348,0.1971,0.001625108,-0.0006914139,0.0,99.38905,6.0,13509.5,1.0,0.2603765,200.7838,200.7075,194.981,194.9037,0.0009244916,0.0009227264,0.00377027,0.003780911,26.7684,26.76755,29.65051,29.66403,242.472,242.4713,231.3741,231.3844,2.21138e-05,2.202858e-05,0.0003646686,0.0003667108,200.0,5.50381,5.590317,5.860498,6.361221,7.194524,8.579023,11.03869,16.16424,31.99001,200.0,31.36233,15.9984,10.96155,8.534048,7.165014,6.340521,5.845481,5.579393,5.496204,0.5110699999999951,0.0,0.0025093200517444657,6,0.0
29.786,9107892.882,836.6309,836.6309,1,29.784,0.0,60.7058,60.7055,-0.0418,0.1971,0.001253514,-0.001186631,0.0,99.38847,6.0,13509.51,1.0,0.2603765,200.7845,200.7065,194.9813,194.9035,0.0009246693,0.0009229037,0.003771946,0.003782566,26.77948,26.77863,29.66226,29.67578,242.481,242.4802,231.3831,231.3934,2.212192e-05,2.203668e-05,0.0003649631,0.0003670022,200.0,5.506531,5.592714,5.862602,6.362999,7.195834,8.579458,11.03702,16.15566,31.93789,200.0,31.41238,16.00673,10.96315,8.533586,7.163691,6.338734,5.843371,5.576991,5.493478,0.5111049999999963,0.0,0.002351456840990173,6,0.0
