sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,race_finished,capture_lap_closed,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
245.748,9109644.968,1596.199,7380.296,2,0,0,42.17,203.576,29.0242,29.0237,0.0026,0.1687,0.0003577471,0.001007947,0.0,96.53156,6.0,6290.524,1.0,0.2864571,92.40834,92.41635,90.79889,90.80452,0.006122137,0.006122506,0.01319028,0.01326597,50.22614,50.2558,52.1178,52.21741,261.4366,261.4606,248.5417,248.6178,0.0006426084,0.0006417424,0.002902212,0.002929748,200.0,5.494457,5.579569,5.84784,6.345762,7.174658,8.551503,10.99339,15.93345,28.94214,78.67564,37.19523,16.2459,11.00669,8.561456,7.184821,6.355942,5.858115,5.590123,5.505544,0.0,0.2207167999999996,-0.0001861812736981759,6,0.0
245.768,9109644.987,1596.776,7380.874,2,0,0,42.19,203.576,28.8206,28.8201,0.0024,0.1583,0.0003781319,0.0009055571,0.0,96.53156,6.0,6248.632,1.0,0.2859344,91.66281,91.66948,90.19549,90.20151,0.006123609,0.006123978,0.01319064,0.01326634,50.22705,50.25671,52.11688,52.21649,261.4374,261.4613,248.541,248.6171,0.0006428429,0.0006419766,0.002902327,0.002929863,200.0,5.49502,5.580162,5.848483,6.346488,7.175516,8.552588,10.99137,15.90952,28.82158,78.11293,37.55929,16.27425,11.00886,8.560373,7.183963,6.355217,5.857472,5.589531,5.504981,0.0,0.22056909999999874,-9.50430864351577e-05,6,0.0
245.788,9109645.008,1597.35,7381.448,2,0,0,42.21,203.576,28.6151,28.6147,0.0021,0.1576,0.0003944635,0.0009405829,0.0,96.53156,6.0,6204.896,1.0,0.2854118,91.00755,91.01263,89.56639,89.5703,0.006125112,0.00612548,0.013191,0.01326669,50.22797,50.25763,52.11597,52.21558,261.4381,261.4621,248.5403,248.6164,0.0006430824,0.0006422159,0.002902441,0.002929977,200.0,5.494827,5.579982,5.848313,6.346325,7.175363,8.552454,10.9862,15.8816,28.69518,77.54563,37.94935,16.30745,11.0143,8.560506,7.184115,6.35538,5.857643,5.589711,5.505174,0.0,0.22034809999999966,-9.654716462226792e-05,6,0.0
245.808,9109645.028,1597.92,7382.017,2,0,0,42.23,203.576,28.4086,28.4081,0.0018,0.1672,0.0004066229,0.0008191196,0.0,96.53156,6.0,6160.974,1.0,0.2861099,90.45662,90.46049,88.93349,88.93578,0.006126628,0.006126996,0.01319135,0.01326705,50.2291,50.25876,52.11505,52.21466,261.439,261.463,248.5396,248.6157,0.000643324,0.0006424574,0.002902553,0.00293009,200.0,5.495495,5.580672,5.84905,6.347141,7.176308,8.553618,10.98114,15.85398,28.57137,76.98643,38.34993,16.34087,11.01975,8.559342,7.183171,6.354563,5.856906,5.589021,5.504506,0.0,0.21868410000000013,-3.7393779968881614e-06,6,0.0
245.828,9109645.049,1598.486,7382.583,2,0,0,42.25,203.576,28.2027,28.2021,0.0015,0.1848,0.0004156828,0.0008994016,0.0,96.53156,6.0,6116.972,1.0,0.2867241,89.91918,89.92136,88.29828,88.30109,0.00612813,0.006128497,0.0131917,0.0132674,50.23032,50.25998,52.11414,52.21375,261.44,261.464,248.5389,248.615,0.0006435634,0.0006426964,0.002902665,0.002930202,200.0,5.495054,5.580233,5.848599,6.346664,7.175786,8.552882,10.97236,15.82141,28.44109,76.42055,38.78249,16.38054,11.02908,8.560079,7.183693,6.35504,5.857356,5.58946,5.504947,0.0,0.21807849999999862,-4.331307184382946e-05,6,0.0
245.848,9109645.065,1599.047,7383.145,2,0,0,42.27,203.576,28.0024,28.0018,0.0013,0.1828,0.0004220009,0.0007591248,0.0,96.53156,6.0,6063.082,1.0,0.2871895,89.3573,89.36031,87.52171,87.52611,0.006129594,0.006129961,0.01319201,0.01326771,50.23154,50.2612,52.11304,52.21262,261.441,261.465,248.538,248.6141,0.0006437969,0.0006429297,0.002902764,0.002930301,200.0,5.495825,5.581023,5.849433,6.347579,7.176831,8.552883,10.96454,15.79053,28.31471,75.86697,39.22299,16.4188,11.03752,8.560104,7.182648,6.354126,5.856522,5.588671,5.504176,0.0,0.21794390000000022,5.403438766077837e-05,6,0.0
245.868,9109645.085,1599.605,7383.702,2,0,0,42.29,203.576,27.8024,27.8018,0.0011,0.1701,0.0004267693,0.0008140911,0.0,96.53156,6.0,6022.576,1.0,0.287262,88.60574,88.60713,86.93402,86.93438,0.006130984,0.006131351,0.01319235,0.01326804,50.23264,50.2623,52.11212,52.2117,261.4419,261.4659,248.5373,248.6134,0.0006440187,0.0006431511,0.002902871,0.002930408,200.0,5.495523,5.58072,5.849122,6.347247,7.176466,8.550129,10.95317,15.75488,28.18211,75.3081,39.69818,16.46281,11.0498,8.562976,7.183014,6.354458,5.856833,5.588973,5.504478,0.0,0.2186070000000001,2.5113063695094732e-05,6,0.0
245.888,9109645.111,1600.158,7384.256,2,0,0,42.31,203.576,27.6046,27.6042,0.001,0.153,0.0004287958,0.0006783225,0.0,96.53156,6.0,5983.013,1.0,0.2869263,87.71671,87.71797,86.36391,86.36486,0.006132347,0.006132714,0.01319269,0.01326838,50.23355,50.26321,52.11121,52.21078,261.4426,261.4666,248.5366,248.6127,0.0006442361,0.0006433682,0.002902978,0.002930515,200.0,5.49627,5.581481,5.849921,6.348117,7.177453,8.547738,10.94236,15.72068,28.05339,74.75938,40.18449,16.50635,11.06157,8.565491,7.18203,6.353589,5.856034,5.588213,5.503731,0.0,0.21879860000000095,0.00011412627737783897,6,0.0
245.908,9109645.131,1600.708,7384.806,2,0,0,42.33,203.576,27.4043,27.4039,0.0008,0.1447,0.0004285574,0.0006985231,0.0,96.53156,6.0,5941.254,1.0,0.2861786,87.01874,87.01849,85.76279,85.7625,0.006133759,0.006134126,0.01319302,0.01326872,50.23447,50.26413,52.11029,52.20987,261.4434,261.4673,248.5359,248.612,0.0006444615,0.0006435934,0.002903085,0.002930623,200.0,5.496159,5.581367,5.849802,6.347988,7.176816,8.54297,10.92866,15.68235,27.91964,74.20705,40.70495,16.55501,11.07656,8.570488,7.182714,6.353718,5.856153,5.588326,5.503842,0.0,0.21849550000000023,0.00010096263295806714,6,0.0
245.928,9109645.15,1601.254,7385.351,2,0,0,42.35,203.576,27.2024,27.202,0.0006,0.1478,0.0004256964,0.0006005547,0.0,96.53156,6.0,5898.698,1.0,0.2860451,86.4477,86.44818,85.14951,85.14909,0.006135196,0.006135562,0.01319335,0.01326905,50.23538,50.26505,52.10938,52.20895,261.4441,261.4681,248.5352,248.6113,0.0006446907,0.0006438225,0.00290319,0.002930728,200.0,5.496697,5.581912,5.85037,6.3486,7.175976,8.538111,10.91488,15.64437,27.78735,73.6622,41.24653,16.60401,11.09176,8.575669,7.183503,6.353106,5.855586,5.587781,5.503304,0.0,0.21662699999999974,0.0001596885273453714,6,0.0
245.948,9109645.169,1601.795,7385.893,2,0,0,42.37,203.576,27.0001,26.9996,0.0005,0.1618,0.0004208088,0.0005923184,0.0,96.53156,6.0,5855.795,1.0,0.2867508,85.95314,85.95249,84.53052,84.5301,0.006136634,0.006137,0.01319368,0.01326937,50.2363,50.26596,52.10846,52.20804,261.4448,261.4688,248.5345,248.6106,0.0006449202,0.0006440517,0.002903294,0.002930832,200.0,5.496743,5.581953,5.850408,6.348555,7.173624,8.531339,10.89898,15.6037,27.65215,73.11633,41.82064,16.65711,11.10949,8.582795,7.18598,6.35316,5.855548,5.58774,5.503258,0.0,0.21474410000000008,0.00015870883297385528,6,0.0
245.968,9109645.188,1602.333,7386.43,2,0,0,42.39,203.576,26.7999,26.7993,0.0003,0.1826,0.0004137754,0.0005304163,0.0,96.53156,6.0,5813.485,1.0,0.287426,85.46135,85.46048,83.92053,83.91864,0.006138038,0.006138404,0.013194,0.01326969,50.23721,50.26688,52.10754,52.20712,261.4456,261.4695,248.5338,248.6099,0.0006451444,0.0006442757,0.002903396,0.002930935,200.0,5.497083,5.582292,5.850755,6.348165,7.170754,8.523947,10.88249,15.5621,27.51742,72.57555,42.42204,16.71174,11.12806,8.590551,7.189013,6.353526,5.855201,5.587401,5.502918,0.0,0.21291249999999878,0.00018916173710653702,6,0.0
245.988,9109645.208,1602.867,7386.964,2,0,0,42.41,203.576,26.6065,26.6059,0.0002,0.1748,0.0004051924,0.0004904487,0.0,96.53156,6.0,5759.914,1.0,0.2878685,84.91368,84.91212,83.1467,83.14496,0.006139398,0.006139763,0.01319428,0.01326997,50.23813,50.26779,52.10635,52.20593,261.4463,261.4703,248.5329,248.609,0.0006453614,0.0006444925,0.002903485,0.002931023,200.0,5.497303,5.582507,5.850961,6.346871,7.166839,8.515538,10.86436,15.51917,27.3814,72.03733,43.05961,16.76895,11.14834,8.599608,7.19313,6.354894,5.855017,5.587187,5.502698,0.0,0.21326910000000085,0.00020367768952811184,6,0.0
246.008,9109645.227,1603.396,7387.494,2,0,0,42.43,203.576,26.4111,26.4106,0.0001,0.1646,0.000395298,0.0004757101,0.0,96.53156,6.0,5722.642,1.0,0.2879372,84.30175,84.2948,82.605,82.60361,0.006140714,0.006141078,0.01319459,0.01327028,50.23904,50.26871,52.10541,52.20502,261.4471,261.471,248.5322,248.6083,0.0006455716,0.0006447022,0.002903583,0.002931121,200.0,5.497384,5.582579,5.850482,6.344631,7.161841,8.505888,10.84506,15.4745,27.24409,71.50128,43.73471,16.82884,11.17044,8.609976,7.198335,6.357207,5.855482,5.587114,5.502617,0.0,0.21265060000000063,0.0002004626316848273,6,0.0
246.028,9109645.247,1603.922,7388.02,2,0,0,42.45,203.576,26.2169,26.2165,0.0,0.1552,0.0003843307,0.0003947345,0.0,96.53156,6.0,5683.968,1.0,0.2877998,83.64833,83.63645,82.04822,82.0482,0.006142016,0.006142379,0.01319489,0.01327059,50.23996,50.26962,52.10449,52.2041,261.4478,261.4718,248.5315,248.6076,0.0006457797,0.0006449099,0.00290368,0.002931219,200.0,5.497829,5.583033,5.849708,6.342027,7.156525,8.495809,10.82515,15.42972,27.10749,70.97112,44.44223,16.89014,11.19298,8.620826,7.203875,6.359968,5.856319,5.586714,5.502172,0.0,0.2116883999999999,0.00023804930748486756,6,0.0
246.048,9109645.27,1604.444,7388.542,2,0,0,42.47,203.576,26.0234,26.023,-0.0001,0.1483,0.0003724098,0.0004240383,0.0,96.53156,6.0,5644.517,1.0,0.2875557,83.02856,83.01337,81.47899,81.47919,0.006143311,0.006143674,0.0131952,0.01327089,50.24088,50.27054,52.10358,52.20319,261.4485,261.4725,248.5308,248.6069,0.0006459866,0.0006451165,0.002903777,0.002931317,200.0,5.497668,5.582271,5.847517,6.337942,7.14957,8.483969,10.80326,15.38201,26.96791,70.43956,45.20444,16.95556,11.21822,8.633734,7.211213,6.364142,5.858539,5.587411,5.502333,0.0,0.21113220000000013,0.00020421576067165942,6,0.0
246.068,9109645.289,1604.963,7389.06,2,0,0,42.49,203.576,25.831,25.8306,-0.0001,0.1447,-0.0001746416,0.000332919,0.0,96.53156,6.0,5604.709,1.0,0.2873611,82.42432,82.40665,80.9047,80.90578,0.006144592,0.006144954,0.0131955,0.01327119,50.24179,50.27145,52.10266,52.20227,261.4493,261.4732,248.5301,248.6062,0.0006461913,0.0006453209,0.002903873,0.002931412,200.0,5.498169,5.581665,5.84549,6.334015,7.142807,8.472295,10.78166,15.33516,26.83092,69.91795,46.00266,17.02079,11.2433,8.646381,7.218336,6.368286,5.860657,5.588074,5.501831,0.0,0.20966749999999906,-0.0004343034996269407,6,0.0
246.088,9109645.309,1605.477,7389.574,2,0,0,42.51,203.576,25.6396,25.6392,-0.0002,0.1447,-0.001458168,0.0005049272,0.0,96.53156,6.0,5564.279,1.0,0.2872925,81.82132,81.80052,80.32112,80.32327,0.006145859,0.00614622,0.01319579,0.01327149,50.24271,50.27237,52.10175,52.20135,261.45,261.474,248.5294,248.6055,0.0006463939,0.000645523,0.002903967,0.002931507,200.0,5.497223,5.579437,5.841797,6.328285,7.134088,8.458372,10.75732,15.28483,26.68902,69.39203,46.86854,17.09115,11.27139,8.661543,7.227577,6.374184,5.864471,5.590363,5.502777,0.0,0.20913609999999921,-0.002178044252722823,6,0.0
246.108,9109645.328,1605.987,7390.084,2,0,0,42.53,203.576,25.4495,25.4491,-0.0006,0.1472,-0.002718091,0.0006048029,0.0,96.53156,6.0,5523.845,1.0,0.2873001,81.23784,81.21718,79.73489,79.74248,0.006147108,0.00614747,0.01319608,0.01327178,50.24362,50.27328,52.10083,52.20044,261.4508,261.4748,248.5287,248.6048,0.0006465935,0.0006457225,0.00290406,0.0029316,200.0,5.496704,5.577698,5.838593,6.323195,7.126097,8.445307,10.73433,15.23682,26.55369,68.88628,47.76818,17.15937,11.29849,8.675858,7.236089,6.379588,5.867767,5.592194,5.503357,0.0,0.20645659999999993,-0.0038458112320123045,6,0.0
246.128,9109645.347,1606.494,7390.591,2,0,0,42.55,203.576,25.261,25.2606,-0.0016,0.149,-0.003918767,0.0009654652,0.0,96.53156,6.0,5481.978,1.0,0.2873802,80.63634,80.62476,79.12544,79.14423,0.006148339,0.006148704,0.01319637,0.01327206,50.24454,50.2742,52.09991,52.19952,261.4515,261.4755,248.528,248.6041,0.0006467903,0.0006459196,0.00290415,0.002931691,200.0,5.494751,5.574524,5.834015,6.316658,7.116592,8.430801,10.70976,15.1876,26.41978,68.40331,48.706,17.22971,11.32743,8.691814,7.246219,6.386388,5.8725,5.595398,5.505341,0.0,0.20136869999999904,-0.005604164512769322,6,0.0
246.148,9109645.367,1606.997,7391.094,2,0,0,42.57,203.576,25.0739,25.0734,-0.0024,0.1499,-0.005030036,0.001320579,0.0,96.53156,6.0,5441.819,1.0,0.2874947,80.07801,80.08032,78.53528,78.57434,0.006149553,0.00614992,0.01319664,0.01327234,50.24545,50.27512,52.099,52.19861,261.4522,261.4762,248.5273,248.6034,0.0006469844,0.0006461139,0.002904239,0.00293178,200.0,5.492798,5.571503,5.829625,6.310508,7.107707,8.417212,10.687,15.14188,26.29668,67.97059,49.63383,17.29571,11.35452,8.70681,7.255705,6.39286,5.877094,5.598511,5.507324,0.0,0.1902492999999993,-0.007245148956325328,6,0.0
246.168,9109645.386,1607.496,7391.594,2,0,0,42.59,203.576,24.887,24.8865,-0.0029,0.1588,-0.006033301,0.001842152,0.0,96.53156,6.0,5403.433,1.0,0.2877693,79.75578,79.78891,77.9665,78.03362,0.00615076,0.006151137,0.01319691,0.01327262,50.2464,50.27606,52.09808,52.19769,261.453,261.477,248.5266,248.6027,0.0006471776,0.0006463084,0.002904324,0.002931867,200.0,5.48999,5.567688,5.824547,6.303689,7.098287,8.403382,10.66431,15.09847,26.18244,67.58913,50.54285,17.35903,11.38144,8.722198,7.265779,6.399931,5.882332,5.602478,5.510254,0.0,0.17255809999999913,-0.008854589647541754,6,0.0
246.188,9109645.405,1607.992,7392.089,2,0,0,42.61,203.576,24.7114,24.7108,-0.0029,0.16,-0.006923795,0.002397017,0.0,96.53156,6.0,5369.501,1.0,0.2882919,79.30641,79.36952,77.46349,77.55351,0.006151844,0.006152228,0.01319716,0.01327287,50.24731,50.27698,52.09717,52.19678,261.4537,261.4777,248.5259,248.602,0.0006473509,0.0006464826,0.002904405,0.002931949,200.0,5.486969,5.563745,5.819555,6.297129,7.08934,8.390345,10.64352,15.0586,26.07986,67.26669,51.40527,17.41691,11.40627,8.736529,7.275395,6.406865,5.887575,5.606509,5.513306,0.0,0.1512303000000003,-0.010341640162057963,6,0.0
246.208,9109645.428,1608.484,7392.581,2,0,0,42.63,203.576,24.5482,24.5477,-0.0024,0.1542,-0.007705688,0.003051758,0.0,96.53156,6.0,5340.692,1.0,0.2890015,78.98621,79.07281,77.03392,77.1475,0.006152814,0.006153204,0.0131974,0.01327311,50.24799,50.27762,52.09625,52.19586,261.4543,261.4782,248.5252,248.6013,0.0006475061,0.0006466385,0.002904478,0.002932025,200.0,5.483368,5.55935,5.814113,6.290285,7.08027,8.377589,10.62344,15.02167,25.98757,66.99746,52.21977,17.47105,11.43,8.750714,7.285089,6.414073,5.893131,5.610959,5.516968,0.0,0.12749019999999975,-0.011753998609622127,6,0.0
246.228,9109645.446,1608.973,7393.07,2,0,0,42.65,203.576,24.4014,24.401,-0.0017,0.1424,-0.008373976,0.003767534,0.0,96.53156,6.0,5316.558,1.0,0.2887039,78.76009,78.87202,76.67237,76.80723,0.006153645,0.006154041,0.0131976,0.01327332,50.2486,50.2782,52.09534,52.19495,261.4548,261.4787,248.5245,248.6006,0.0006476391,0.0006467723,0.002904543,0.002932093,200.0,5.479492,5.554749,5.808594,6.283447,7.071405,8.365355,10.60472,14.98761,25.90506,66.78052,52.9734,17.52074,11.45238,8.764294,7.294494,6.421234,5.898834,5.615692,5.520935,0.0,0.10289340000000068,-0.01306056674450406,6,0.0
246.248,9109645.465,1609.459,7393.557,2,0,0,42.67,203.576,24.2734,24.2731,-0.001,0.1256,-0.008944988,0.004472212,0.0,96.53156,6.0,5297.175,1.0,0.2883186,78.62088,78.75622,76.37923,76.53454,0.006154331,0.006154732,0.01319777,0.0132735,50.2489,50.2785,52.09442,52.19403,261.455,261.4789,248.5238,248.5999,0.0006477489,0.0006468828,0.002904598,0.002932151,200.0,5.475616,5.550293,5.803345,6.276971,7.063193,8.354082,10.58776,14.95735,25.83278,66.61469,53.60905,17.56476,11.47268,8.776708,7.30329,6.427931,5.904236,5.620239,5.524811,0.0,0.07840530000000001,-0.014236213995961281,6,0.0
246.268,9109645.486,1609.944,7394.041,2,0,0,42.69,203.576,24.1652,24.165,-0.0002,0.106,-0.009429097,0.005393289,0.0,96.53156,6.0,5282.362,1.0,0.2879524,78.55676,78.71282,76.1521,76.32453,0.006154877,0.006155282,0.01319791,0.01327366,50.24905,50.27866,52.09354,52.19312,261.4551,261.4791,248.5231,248.5992,0.0006478362,0.0006469707,0.002904643,0.0029322,200.0,5.470612,5.544769,5.796967,6.269551,7.053941,8.341919,10.5701,14.92735,25.76529,66.48701,54.13998,17.60787,11.4936,8.790148,7.313097,6.435718,5.910736,5.625885,5.529877,0.0,0.05608469999999954,-0.015438976799024189,6,0.0
246.288,9109645.505,1610.426,7394.523,2,0,0,42.71,203.576,24.0765,24.0763,-0.0003,0.1004,-0.009843111,0.006164551,0.0,96.53156,6.0,5272.733,1.0,0.2877274,78.5623,78.73541,76.00484,76.19167,0.006155293,0.006155701,0.01319802,0.01327379,50.24905,50.27866,52.09293,52.1925,261.4551,261.4791,248.5226,248.5988,0.0006479028,0.0006470378,0.002904679,0.002932243,200.0,5.46637,5.540039,5.791656,6.263266,7.046251,8.331656,10.5552,14.90221,25.70916,66.40513,54.5477,17.6445,11.51119,8.801282,7.321314,6.442247,5.916251,5.630676,5.53418,0.0,0.03480809999999934,-0.01645711664659192,6,0.0
246.308,9109645.527,1610.906,7395.003,2,0,0,42.73,203.576,24.0069,24.0067,-0.0007,0.1018,-0.01019239,0.007019043,0.0,96.53156,6.0,5264.297,1.0,0.2877235,78.62526,78.81097,75.87358,76.07462,0.006155602,0.006156011,0.01319811,0.0132739,50.24905,50.27866,52.09232,52.19189,261.4551,261.4791,248.5222,248.5983,0.0006479522,0.0006470875,0.002904705,0.002932277,200.0,5.46167,5.534973,5.786002,6.256673,7.038239,8.321368,10.54068,14.87806,25.65801,66.35609,54.86813,17.67898,11.52828,8.812689,7.329751,6.449053,5.922054,5.635803,5.538879,0.0,0.016122299999999257,-0.017445819189761114,6,0.0
246.328,9109645.545,1611.385,7395.482,2,0,0,42.75,203.576,23.9552,23.9549,-0.001,0.1086,-0.01046467,0.008028897,0.0,96.53156,6.0,5259.192,1.0,0.2880058,78.71539,78.92334,75.78805,76.00713,0.006155813,0.006156226,0.01319817,0.01327399,50.24905,50.27866,52.09146,52.19128,261.4551,261.4791,248.5215,248.5978,0.000647986,0.0006471217,0.002904724,0.002932306,200.0,5.456146,5.529114,5.779571,6.249413,7.029642,8.310562,10.52587,14.85459,25.61101,66.34355,55.0974,17.71197,11.54561,8.824428,7.338882,6.45657,5.92856,5.641765,5.544464,0.0030852499999994617,0.0,-0.018435390082480473,6,0.0
246.348,9109645.567,1611.864,7395.961,2,0,0,42.77,203.576,23.9195,23.9193,-0.0007,0.1108,-0.01066375,0.008916682,0.0,96.53156,6.0,5256.921,1.0,0.2885323,78.81159,79.03644,75.74503,75.9797,0.006155949,0.006156363,0.01319821,0.01327408,50.24884,50.27844,52.09055,52.19049,261.455,261.4789,248.5208,248.5972,0.0006480078,0.0006471437,0.002904738,0.002932334,200.0,5.451263,5.524005,5.774058,6.243182,7.022391,8.301435,10.51357,14.83575,25.57502,66.38066,55.21408,17.73772,11.55993,8.83431,7.346492,6.462972,5.934194,5.646914,5.549347,0.06493130000000065,0.0,-0.019254048265974703,6,0.0
246.368,9109645.587,1612.341,7396.438,2,0,0,42.79,203.576,23.8977,23.8974,-0.0001,0.1068,-0.01079667,0.009765625,0.0,96.53156,6.0,5257.454,1.0,0.2892113,78.92616,79.16661,75.74332,75.99246,0.006156052,0.006156466,0.01319826,0.01327416,50.24854,50.27814,52.08963,52.18958,261.4547,261.4786,248.5201,248.5965,0.0006480243,0.0006471602,0.002904752,0.002932362,200.0,5.446594,5.519155,5.76882,6.23745,7.015639,8.293334,10.50276,14.8198,25.54658,66.4592,55.24389,17.75938,11.5722,8.843105,7.353453,6.46891,5.939527,5.651824,5.554058,0.12819449999999505,0.0,-0.0199637413133214,6,0.0
246.388,9109645.605,1612.819,7396.916,2,0,0,42.81,203.576,23.8843,23.8841,0.0008,0.0975,-0.01086295,0.01073109,0.0,96.53156,6.0,5262.562,1.0,0.2890205,78.87061,79.12329,75.81001,76.07054,0.006156153,0.006156567,0.01319832,0.01327426,50.24823,50.27783,52.08871,52.18866,261.4545,261.4784,248.5194,248.5958,0.0006480405,0.0006471763,0.002904771,0.002932393,200.0,5.441315,5.513702,5.763092,6.23114,7.008457,8.284649,10.49169,14.80416,25.52122,66.56861,55.21523,17.78009,11.58478,8.852346,7.360998,6.475366,5.945374,5.657288,5.559326,0.19477605000000223,0.0,-0.02066276588430324,6,0.0
246.408,9109645.625,1613.296,7397.394,2,0,0,42.83,203.576,23.8772,23.877,0.0017,0.0847,-0.01088703,0.01178533,0.0,96.53156,6.0,5269.354,1.0,0.2887993,78.83475,79.09683,75.90273,76.17186,0.006156255,0.006156669,0.0131984,0.01327438,50.24792,50.27753,52.0878,52.18774,261.4542,261.4782,248.5188,248.5951,0.000648057,0.0006471928,0.002904799,0.00293243,200.0,5.435486,5.507812,5.756897,6.224419,7.000944,8.275818,10.4805,14.78884,25.49823,66.70266,55.14246,17.80005,11.59721,8.861807,7.368793,6.482231,5.95163,5.663208,5.565155,0.26464830000000245,0.0,-0.021364575667368647,6,0.0
246.428,9109645.647,1613.774,7397.871,2,0,0,42.85,203.576,23.8767,23.8766,0.0024,0.0713,-0.01087558,0.01285067,0.0,96.53148,6.0,5277.719,1.0,0.2885361,78.82053,79.09065,76.01979,76.29801,0.006156361,0.006156775,0.01319852,0.01327452,50.24762,50.27722,52.08694,52.18707,261.454,261.4779,248.5181,248.5946,0.0006480739,0.0006472095,0.002904837,0.002932477,200.0,5.429626,5.501862,5.750702,6.217759,6.993451,8.267194,10.4699,14.77451,25.47891,66.86279,55.03059,17.81784,11.60918,8.871058,7.376472,6.488997,5.957855,5.669189,5.571014,0.33800095000000424,0.0,-0.022028213720941485,6,0.0
246.448,9109645.665,1614.251,7398.348,2,0,0,42.87,203.576,23.8836,23.8835,0.0021,0.0689,-0.01084173,0.01366078,0.0,96.5314,6.0,5287.058,1.0,0.2883492,78.83159,79.10639,76.15054,76.43086,0.00615647,0.006156884,0.01319869,0.01327471,50.24731,50.27692,52.08633,52.18646,261.4537,261.4777,248.5176,248.5941,0.0006480914,0.0006472269,0.002904889,0.002932536,200.0,5.425171,5.497375,5.746063,6.212816,6.988029,8.260855,10.46214,14.76485,25.46787,67.05597,54.86675,17.82936,11.61766,8.877655,7.382166,6.494063,5.962533,5.673676,5.57547,0.4172248500000044,0.0,-0.022500846704473398,6,0.0
246.468,9109645.687,1614.728,7398.825,2,0,0,42.89,203.576,23.8974,23.8973,0.0017,0.0724,-0.01078176,0.01455411,0.0,96.53133,6.0,5299.758,1.0,0.2882919,78.86484,79.14598,76.32901,76.61588,0.006156585,0.006156999,0.01319889,0.01327493,50.24701,50.27661,52.08572,52.18585,261.4535,261.4774,248.5171,248.5936,0.0006481098,0.0006472453,0.002904954,0.002932607,200.0,5.420288,5.492462,5.740981,6.207402,6.982085,8.254043,10.45409,14.75489,25.45789,67.26837,54.68148,17.84104,11.62641,8.884821,7.388299,6.499577,5.967682,5.678619,5.580353,0.49650335000000606,0.0,-0.022993202172656407,6,0.0
246.488,9109645.707,1615.206,7399.303,2,0,0,42.91,203.576,23.919,23.9188,0.0016,0.0796,-0.01067758,0.01552512,0.0,96.53125,6.0,5315.537,1.0,0.2884254,78.92072,79.21268,76.55032,76.84592,0.006156705,0.006157118,0.01319914,0.01327519,50.2467,50.27631,52.08511,52.18524,261.4532,261.4772,248.5167,248.5932,0.0006481289,0.0006472644,0.002905034,0.002932692,200.0,5.414886,5.487152,5.735609,6.201704,6.975894,8.247133,10.44609,14.74565,25.45034,67.51256,54.46162,17.85154,11.63504,8.892041,7.394697,6.505313,5.973116,5.683905,5.585724,0.5804813000000002,0.0,-0.023478720343061733,6,0.0
246.508,9109645.726,1615.684,7399.781,2,0,0,42.93,203.576,23.9485,23.9484,0.0022,0.0829,-0.01053226,0.01655717,0.0,96.5311,6.0,5333.777,1.0,0.2887192,79.00285,79.30459,76.80741,77.11346,0.006156825,0.006157239,0.01319944,0.01327551,50.2464,50.276,52.0845,52.18463,261.453,261.4769,248.5162,248.5927,0.0006481482,0.0006472837,0.002905129,0.002932792,200.0,5.409241,5.481566,5.729886,6.195742,6.969465,8.240006,10.43803,14.7368,25.44617,67.78874,54.21056,17.86045,11.6436,8.899421,7.40115,6.51135,5.978808,5.689551,5.59137,0.6689172000000049,0.0,-0.023950716706688836,6,0.0
246.528,9109645.746,1616.164,7400.261,2,0,0,42.95,203.576,23.9866,23.9865,0.0033,0.0821,-0.01035082,0.01765581,0.0,96.53094,6.0,5354.788,1.0,0.2890892,79.11276,79.42303,77.10574,77.41811,0.006156947,0.006157361,0.01319979,0.01327587,50.24609,50.2757,52.08389,52.18402,261.4527,261.4767,248.5157,248.5923,0.0006481677,0.0006473032,0.002905241,0.002932909,200.0,5.403169,5.475586,5.723846,6.189453,6.962804,8.232666,10.42992,14.72849,25.44419,68.09408,53.93476,17.86864,11.65203,8.906946,7.407991,6.51767,5.984894,5.695465,5.597412,0.7598374000000042,0.0,-0.02441911616785375,6,0.0
