sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,race_finished,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
414.348,9108999.466,1325.027,12893.22,3,0,30.38601,185.214,18.0516,18.0514,-0.064,0.064,-0.007511556,0.03223211,0.0,93.96646,6.0,5235.988,1.0,0.2917576,59.55609,59.86474,57.16864,57.48524,0.01046048,0.01046714,0.02169084,0.0217995,57.28189,57.31311,58.72467,58.80228,267.1409,267.1662,253.59,253.6494,0.001454359,0.001454182,0.006024917,0.006066705,200.0,5.322876,5.396332,5.642075,6.100686,6.859506,8.099567,10.2255,14.29275,23.7253,50.01898,113.1533,18.77472,11.92555,9.059361,7.518176,6.609117,6.06749,5.774811,5.677429,0.013868400000001202,0.0,-0.030083614931537894,6,0.0
414.368,9108999.486,1325.387,12893.58,3,0,30.40601,185.214,18.0378,18.0375,-0.0642,0.0645,-0.00752461,0.03223766,0.0,93.96646,6.0,5235.988,1.0,0.2917404,59.51014,59.81911,57.12276,57.43978,0.01046051,0.01046717,0.02169085,0.02179954,57.28098,57.31219,58.72345,58.80106,267.1402,267.1654,253.5891,253.6484,0.001454365,0.001454188,0.006024921,0.006066719,200.0,5.322845,5.396332,5.642044,6.100595,6.859357,8.099312,10.22489,14.29103,23.71848,49.98005,113.1997,18.77922,11.92652,9.059815,7.518382,6.609251,6.067571,5.774841,5.67746,0.013637749999996628,0.0,-0.030103769044484453,6,0.0
414.408,9108999.54,1326.107,12894.3,3,0,30.44601,185.214,18.0098,18.0095,-0.0644,0.0651,-0.007537186,0.0322543,0.0,93.96646,6.0,5235.988,1.0,0.2917709,59.41721,59.72704,57.03149,57.34942,0.01046057,0.01046723,0.02169088,0.02179962,57.27914,57.31036,58.72101,58.79861,267.1387,267.1639,253.5873,253.6465,0.001454377,0.0014542,0.006024931,0.006066747,200.0,5.322754,5.396179,5.641904,6.100379,6.859025,8.098751,10.22375,14.28797,23.70516,49.9035,113.3021,18.78763,11.92846,9.060579,7.518774,6.609461,6.067704,5.774933,5.677551,0.014069999999999538,0.0,-0.03013037466354638,6,0.0
414.428,9108999.545,1326.466,12894.66,3,0,30.46601,185.214,17.9958,17.9955,-0.0644,0.0656,-0.007540166,0.03232089,0.0,93.96646,6.0,5235.988,1.0,0.2917957,59.37092,59.68075,56.98712,57.30504,0.0104606,0.01046725,0.02169089,0.02179966,57.27823,57.30945,58.71979,58.79739,267.138,267.1632,253.5863,253.6456,0.001454383,0.001454205,0.006024935,0.006066761,200.0,5.322388,5.395838,5.641483,6.099921,6.858481,8.097997,10.2224,14.28571,23.69778,49.86421,113.3542,18.79308,11.93006,9.061452,7.519434,6.610001,6.068126,5.775319,5.677917,0.013850550000001504,0.0,-0.030176561437640533,6,0.0
414.448,9108999.566,1326.825,12895.02,3,0,30.48601,185.214,17.9818,17.9816,-0.0645,0.0657,-0.007541835,0.03242077,0.0,93.96646,6.0,5235.988,1.0,0.2918167,59.32466,59.63447,56.94342,57.26118,0.01046063,0.01046728,0.0216909,0.02179969,57.27731,57.30853,58.71857,58.79617,267.1372,267.1624,253.5854,253.6447,0.001454388,0.001454211,0.00602494,0.006066774,200.0,5.321838,5.395263,5.640891,6.099204,6.857621,8.096861,10.22084,14.28257,23.68923,49.82336,113.407,18.79927,11.93239,9.062737,7.520285,6.610712,6.068764,5.775911,5.678467,0.012861800000001011,0.0,-0.03024227207097548,6,0.0
414.468,9108999.586,1327.184,12895.38,3,0,30.50601,185.214,17.9678,17.9676,-0.0645,0.0658,-0.007544696,0.03243741,0.0,93.96646,6.0,5235.988,1.0,0.2918587,59.27847,59.58834,56.89871,57.21664,0.01046066,0.01046731,0.02169092,0.02179973,57.2764,57.30762,58.71735,58.79495,267.1365,267.1617,253.5845,253.6438,0.001454394,0.001454217,0.006024945,0.006066788,200.0,5.321747,5.395193,5.640773,6.099096,6.857456,8.096533,10.22022,14.28076,23.68189,49.7844,113.4617,18.80395,11.93342,9.06324,7.520593,6.610871,6.068878,5.775982,5.678558,0.012726000000000681,0.0,-0.030256508165286897,6,0.0
414.488,9108999.606,1327.543,12895.74,3,0,30.52601,185.214,17.9538,17.9536,-0.0646,0.0647,-0.007559478,0.03239857,0.0,93.96646,6.0,5235.988,1.0,0.2918892,59.23203,59.54224,56.85254,57.17089,0.01046069,0.01046734,0.02169093,0.02179977,57.27548,57.3067,58.71613,58.79373,267.1357,267.161,253.5835,253.6428,0.0014544,0.001454223,0.006024949,0.006066802,200.0,5.32196,5.395355,5.64093,6.099258,6.857529,8.096581,10.22004,14.27953,23.67651,49.74686,113.5207,18.80749,11.93388,9.063238,7.520495,6.610703,6.06871,5.775818,5.678375,0.013327299999999553,0.0,-0.03025060287904986,6,0.0
414.508,9108999.627,1327.901,12896.1,3,0,30.54601,185.214,17.9397,17.9395,-0.0647,0.0645,-0.007578969,0.03244851,0.0,93.96646,6.0,5235.988,1.0,0.291853,59.18548,59.49575,56.80751,57.12592,0.01046072,0.01046737,0.02169094,0.02179981,57.27457,57.30579,58.7149,58.79251,267.135,267.1602,253.5826,253.6419,0.001454406,0.001454229,0.006024954,0.006066816,200.0,5.321655,5.39505,5.64061,6.098846,6.857051,8.095899,10.21881,14.27742,23.66894,49.70695,113.5785,18.81276,11.93553,9.064049,7.521006,6.611136,6.069046,5.776108,5.678619,0.012885249999996518,0.0,-0.0303072123942256,6,0.0
414.528,9108999.647,1328.259,12896.45,3,0,30.56601,185.214,17.9257,17.9255,-0.0647,0.0639,-0.007596135,0.0324929,0.0,93.96646,6.0,5235.988,1.0,0.2918491,59.13919,59.4493,56.76415,57.08234,0.01046075,0.0104674,0.02169095,0.02179984,57.27365,57.30487,58.71368,58.79129,267.1342,267.1595,253.5817,253.641,0.001454412,0.001454235,0.006024959,0.00606683,200.0,5.321442,5.394806,5.640305,6.09853,6.856655,8.095263,10.2179,14.27511,23.66121,49.66744,113.6385,18.81811,11.93701,9.064798,7.5215,6.611489,6.069366,5.776367,5.678864,0.012569199999998658,0.0,-0.030357328386372257,6,0.0
414.548,9108999.668,1328.616,12896.81,3,0,30.58601,185.214,17.9117,17.9115,-0.0648,0.0635,-0.007612586,0.03259277,0.0,93.96646,6.0,5235.988,1.0,0.2918167,59.09278,59.40296,56.71885,57.03711,0.01046078,0.01046743,0.02169097,0.02179988,57.27274,57.30396,58.71246,58.79007,267.1335,267.1588,253.5807,253.64,0.001454418,0.00145424,0.006024963,0.006066844,200.0,5.320892,5.394257,5.639694,6.097823,6.855772,8.094151,10.2162,14.27207,23.6523,49.62626,113.6977,18.82455,11.93912,9.06605,7.522415,6.612235,6.069992,5.776962,5.679413,0.011496800000000461,0.0,-0.030441853684374038,6,0.0
414.568,9108999.688,1328.974,12897.17,3,0,30.60601,185.214,17.8977,17.8974,-0.0649,0.064,-0.007628143,0.03264271,0.0,93.96646,6.0,5235.988,1.0,0.2918034,59.0463,59.35664,56.67374,56.99205,0.01046081,0.01046746,0.02169098,0.02179992,57.27182,57.30304,58.71124,58.78885,267.1328,267.158,253.5798,253.6391,0.001454423,0.001454246,0.006024968,0.006066858,200.0,5.320618,5.393921,5.639374,6.097444,6.855281,8.093447,10.2151,14.26956,23.64459,49.58566,113.7588,18.83013,11.94088,9.066918,7.523003,6.612625,6.070336,5.777237,5.679688,0.01072679999999977,0.0,-0.030493454274138715,6,0.0
414.588,9108999.705,1329.331,12897.53,3,0,30.62601,185.214,17.8835,17.8833,-0.065,0.0638,-0.007641017,0.03260942,0.0,93.96646,6.0,5235.988,1.0,0.2918186,58.99944,59.31024,56.62703,56.94589,0.01046084,0.01046749,0.02169099,0.02179996,57.2709,57.30212,58.71002,58.78763,267.132,267.1573,253.5789,253.6382,0.001454429,0.001454252,0.006024973,0.006066872,200.0,5.320801,5.394104,5.639541,6.097593,6.855436,8.093439,10.21488,14.26844,23.63834,49.54764,113.8245,18.83391,11.94139,9.066956,7.522902,6.612476,6.070143,5.777069,5.679504,0.011225200000004775,0.0,-0.030488652886816618,6,0.0
414.608,9108999.728,1329.688,12897.88,3,0,30.64601,185.214,17.8693,17.8691,-0.0651,0.0647,-0.007651985,0.03266491,0.0,93.96646,6.0,5235.988,1.0,0.2917976,58.95225,59.26349,56.58045,56.89982,0.01046087,0.01046752,0.021691,0.02179999,57.26999,57.30121,58.7088,58.78641,267.1313,267.1565,253.5779,253.6372,0.001454435,0.001454258,0.006024977,0.006066886,200.0,5.320496,5.393799,5.639213,6.097151,6.854875,8.09275,10.21374,14.2661,23.63048,49.50728,113.8899,18.83946,11.94298,9.067834,7.523474,6.612948,6.0705,5.777405,5.67984,0.010756900000003355,0.0,-0.030537943819566638,6,0.0
414.628,9108999.781,1330.044,12898.24,3,0,30.66601,185.214,17.8552,17.8549,-0.0651,0.0648,-0.007658541,0.032676,0.0,93.96646,6.0,5235.988,1.0,0.2918415,58.9053,59.21662,56.53633,56.85565,0.0104609,0.01046755,0.02169101,0.02180003,57.26907,57.30029,58.70758,58.78519,267.1306,267.1558,253.577,253.6363,0.001454441,0.001454264,0.006024982,0.0060669,200.0,5.320435,5.393738,5.639095,6.097031,6.854673,8.092411,10.21302,14.26432,23.62349,49.46852,113.9592,18.84414,11.94409,9.068317,7.523749,6.613101,6.07065,5.777456,5.679871,0.010985099999999193,0.0,-0.030553351294502908,6,0.0
414.648,9108999.781,1330.401,12898.59,3,0,30.68601,185.214,17.841,17.8407,-0.0652,0.0651,-0.007664859,0.03277588,0.0,93.96646,6.0,5235.988,1.0,0.2918491,58.85835,59.16977,56.49038,56.80996,0.01046093,0.01046758,0.02169102,0.02180007,57.26816,57.29938,58.70636,58.78397,267.1298,267.1551,253.5761,253.6354,0.001454447,0.00145427,0.006024987,0.006066914,200.0,5.319885,5.393157,5.638513,6.096312,6.853846,8.091288,10.2115,14.26139,23.61473,49.4275,114.0271,18.85054,11.94634,9.069572,7.524642,6.613847,6.071263,5.778027,5.68045,0.010195500000003221,0.0,-0.030624981219712806,6,0.0
414.668,9108999.785,1330.756,12898.95,3,0,30.70601,185.214,17.8268,17.8265,-0.0653,0.0653,-0.007668853,0.03288685,0.0,93.96646,6.0,5235.988,1.0,0.2918797,58.81146,59.12283,56.44543,56.76498,0.01046096,0.01046761,0.02169104,0.0218001,57.26724,57.29846,58.70514,58.78275,267.1291,267.1543,253.5751,253.6344,0.001454453,0.001454275,0.006024991,0.006066928,200.0,5.319275,5.392515,5.637813,6.095582,6.852955,8.090126,10.20973,14.25817,23.60567,49.38614,114.0971,18.85744,11.94864,9.070984,7.525585,6.614642,6.071929,5.778655,5.681061,0.009261699999998284,0.0,-0.030700712250349503,6,0.0
414.688,9108999.809,1331.112,12899.31,3,0,30.72601,185.214,17.8126,17.8123,-0.0653,0.0647,-0.007675052,0.03285911,0.0,93.96646,6.0,5235.988,1.0,0.2919216,58.76433,59.076,56.39931,56.71909,0.01046099,0.01046763,0.02169105,0.02180014,57.26633,57.29755,58.70392,58.78152,267.1283,267.1536,253.5742,253.6335,0.001454458,0.001454281,0.006024996,0.006066942,200.0,5.319422,5.392639,5.637909,6.095642,6.853015,8.090124,10.2094,14.25678,23.59936,49.34701,114.1707,18.86168,11.94932,9.071123,7.525596,6.614563,6.071854,5.778549,5.680878,0.009374049999998135,0.0,-0.03069094522776987,6,0.0
414.708,9108999.859,1331.468,12899.66,3,0,30.74601,185.214,17.7983,17.798,-0.0655,0.0645,-0.00769788,0.03287021,0.0,93.96646,6.0,5235.988,1.0,0.291914,58.71694,59.02902,56.3523,56.67255,0.01046102,0.01046766,0.02169106,0.02180018,57.26541,57.29663,58.7027,58.7803,267.1276,267.1528,253.5733,253.6326,0.001454464,0.001454287,0.006025,0.006066956,200.0,5.319366,5.392578,5.637802,6.09552,6.85275,8.089657,10.20859,14.25478,23.59246,49.30786,114.2455,18.86641,11.95058,9.071637,7.525876,6.6147,6.071976,5.778641,5.680969,0.009575299999997355,0.0,-0.03072707722708741,6,0.0
414.728,9108999.859,1331.823,12900.02,3,0,30.76601,185.214,17.7839,17.7837,-0.0655,0.0634,-0.00771749,0.0328813,0.0,93.96646,6.0,5235.988,1.0,0.291914,58.66959,58.98175,56.30707,56.62731,0.01046105,0.01046769,0.02169107,0.02180021,57.2645,57.29572,58.70148,58.77908,267.1268,267.1521,253.5723,253.6316,0.00145447,0.001454293,0.006025005,0.00606697,200.0,5.319305,5.392487,5.637726,6.095367,6.852539,8.089296,10.20782,14.253,23.58524,49.26894,114.3228,18.87125,11.95173,9.072109,7.526152,6.614902,6.072083,5.778717,5.681,0.009891699999999302,0.0,-0.030759105574498534,6,0.0
414.748,9108999.868,1332.178,12900.37,3,0,30.78601,185.214,17.7697,17.7694,-0.0655,0.0635,-0.007737935,0.03298118,0.0,93.96646,6.0,5235.988,1.0,0.2918682,58.6224,58.9343,56.26171,56.58166,0.01046108,0.01046772,0.02169108,0.02180025,57.26358,57.2948,58.70026,58.77786,267.1261,267.1513,253.5714,253.6307,0.001454476,0.001454299,0.00602501,0.006066984,200.0,5.318756,5.391937,5.637085,6.094646,6.851658,8.088194,10.2061,14.24984,23.57598,49.22706,114.3983,18.87789,11.95399,9.073397,7.527097,6.615626,6.072708,5.779297,5.681564,0.008843800000001421,0.0,-0.030848722558499003,6,0.0
414.768,9108999.885,1332.532,12900.73,3,0,30.80601,185.214,17.7554,17.7552,-0.0656,0.0631,-0.007754803,0.03304776,0.0,93.96646,6.0,5235.988,1.0,0.2918682,58.57519,58.88723,56.21715,56.53732,0.01046111,0.01046775,0.02169109,0.02180029,57.26266,57.29388,58.69904,58.77664,267.1254,267.1506,253.5705,253.6298,0.001454482,0.001454304,0.006025014,0.006066998,200.0,5.31839,5.391541,5.636658,6.094199,6.851063,8.087366,10.20496,14.24732,23.56795,49.18734,114.4769,18.88392,11.95585,9.074402,7.527769,6.616129,6.073166,5.779663,5.681931,0.008726199999999906,0.0,-0.030912585720870186,6,0.0
414.788,9108999.907,1332.886,12901.08,3,0,30.82601,185.214,17.7411,17.7409,-0.0658,0.0638,-0.007770896,0.03311989,0.0,93.96646,6.0,5235.988,1.0,0.2918491,58.52776,58.84022,56.16985,56.4906,0.01046114,0.01046778,0.0216911,0.02180032,57.26175,57.29297,58.69781,58.77542,267.1246,267.1499,253.5695,253.6288,0.001454487,0.00145431,0.006025019,0.006067012,200.0,5.317993,5.391144,5.636215,6.093616,6.850379,8.086527,10.20346,14.2446,23.55961,49.14754,114.5572,18.89015,11.95771,9.075495,7.528471,6.616668,6.073618,5.780106,5.682327,0.008631699999999753,0.0,-0.030978995362860612,6,0.0
414.808,9108999.929,1333.24,12901.43,3,0,30.84601,185.214,17.7268,17.7265,-0.0659,0.064,-0.007784665,0.03310325,0.0,93.96646,6.0,5235.988,1.0,0.2918625,58.48016,58.79309,56.12413,56.44527,0.01046117,0.01046781,0.02169111,0.02180036,57.26083,57.29205,58.69659,58.7742,267.1239,267.1491,253.5686,253.6279,0.001454493,0.001454316,0.006025024,0.006067026,200.0,5.318085,5.391205,5.63626,6.093676,6.850414,8.086441,10.20311,14.24313,23.55308,49.11144,114.6411,18.89444,11.95851,9.075714,7.528486,6.616653,6.073543,5.780029,5.682236,0.010269699999999915,0.0,-0.03098593324658326,6,0.0
414.828,9108999.976,1333.594,12901.79,3,0,30.86601,185.214,17.7124,17.7122,-0.066,0.064,-0.00779438,0.0331088,0.0,93.96646,6.0,5235.988,1.0,0.2918797,58.43248,58.74591,56.07809,56.39984,0.0104612,0.01046784,0.02169112,0.0218004,57.25992,57.29114,58.69537,58.77298,267.1232,267.1484,253.5677,253.627,0.001454499,0.001454322,0.006025028,0.00606704,200.0,5.318085,5.391174,5.636187,6.093596,6.850187,8.086141,10.20249,14.24134,23.54607,49.07603,114.7268,18.89916,11.9596,9.076166,7.528697,6.616775,6.073607,5.780075,5.682266,0.012207650000003767,0.0,-0.031001836011805478,6,0.0
414.848,9108999.976,1333.948,12902.14,3,0,30.88601,185.214,17.6983,17.698,-0.066,0.0648,-0.007802308,0.03317538,0.0,93.96646,6.0,5235.988,1.0,0.2918797,58.38525,58.69881,56.03533,56.35711,0.01046123,0.01046787,0.02169114,0.02180043,57.259,57.29022,58.69415,58.77176,267.1224,267.1476,253.5667,253.6261,0.001454505,0.001454328,0.006025033,0.006067054,200.0,5.317688,5.390778,5.635752,6.093042,6.849622,8.085254,10.20119,14.2388,23.53766,49.04017,114.8138,18.90542,11.96155,9.077125,7.529408,6.617332,6.074084,5.780455,5.682648,0.01378685000000317,0.0,-0.031054316410278608,6,0.0
414.868,9108999.985,1334.301,12902.5,3,0,30.90601,185.214,17.6841,17.6839,-0.0661,0.0643,-0.007807732,0.03322532,0.0,93.96646,6.0,5235.988,1.0,0.2919159,58.33855,58.65202,55.99058,56.31221,0.01046125,0.01046789,0.02169115,0.02180047,57.25809,57.28931,58.69293,58.77054,267.1217,267.1469,253.5658,253.6251,0.001454511,0.001454334,0.006025038,0.006067068,200.0,5.317444,5.390522,5.635451,6.092678,6.849141,8.084603,10.20005,14.23639,23.52997,49.006,114.9024,18.91113,11.96313,9.077997,7.529948,6.617768,6.074403,5.780748,5.682922,0.016065000000001106,0.0,-0.03109301526105236,6,0.0
414.888,9109000.009,1334.653,12902.85,3,0,30.92601,185.214,17.6702,17.67,-0.0662,0.0649,-0.007812738,0.03336404,0.0,93.96646,6.0,5235.988,1.0,0.2919064,58.29221,58.60579,55.95146,56.27321,0.01046128,0.01046792,0.02169116,0.02180051,57.25717,57.28839,58.69171,58.76932,267.1209,267.1462,253.5649,253.6242,0.001454517,0.001454339,0.006025042,0.006067082,200.0,5.31665,5.389696,5.634594,6.09175,6.848005,8.083176,10.19803,14.23278,23.52023,48.97041,114.9903,18.91857,11.96578,9.07959,7.531154,6.618714,6.075274,5.781528,5.68367,0.017350550000000808,0.0,-0.03118770101273494,6,0.0
414.908,9109000.026,1335.006,12903.2,3,0,30.94601,185.214,17.6566,17.6564,-0.0662,0.0642,-0.007822812,0.03335294,0.0,93.96646,6.0,5235.988,1.0,0.2919617,58.24694,58.56073,55.91171,56.2337,0.01046131,0.01046795,0.02169117,0.02180054,57.25626,57.28748,58.69049,58.7681,267.1202,267.1454,253.5639,253.6232,0.001454522,0.001454345,0.006025047,0.006067096,200.0,5.316711,5.389725,5.634628,6.091736,6.848002,8.082962,10.1975,14.23107,23.51342,48.93949,115.0832,18.92319,11.96676,9.079912,7.531276,6.618759,6.075272,5.781509,5.683624,0.02043195000000253,0.0,-0.031193461149633683,6,0.0
414.928,9109000.049,1335.358,12903.55,3,0,30.96601,185.214,17.6432,17.6429,-0.0663,0.0634,-0.007846296,0.03335294,0.0,93.96646,6.0,5235.988,1.0,0.2919598,58.20212,58.51637,55.87048,56.19296,0.01046134,0.01046798,0.02169118,0.02180058,57.25534,57.28656,58.68927,58.76688,267.1194,267.1447,253.563,253.6223,0.001454528,0.001454351,0.006025052,0.00606711,200.0,5.316696,5.389709,5.634567,6.09166,6.847807,8.082625,10.19677,14.22936,23.50648,48.90917,115.1775,18.92801,11.96783,9.08035,7.531509,6.618833,6.075317,5.781525,5.683624,0.023562350000002397,0.0,-0.031223361913322926,6,0.0
414.948,9109000.07,1335.711,12903.91,3,0,30.98601,185.214,17.63,17.6298,-0.0664,0.0632,-0.007867754,0.03338901,0.0,93.96646,6.0,5235.988,1.0,0.2919521,58.15825,58.47256,55.8334,56.15551,0.01046137,0.01046801,0.0216912,0.02180062,57.25443,57.28564,58.68805,58.76566,267.1187,267.144,253.5621,253.6214,0.001454534,0.001454357,0.006025056,0.006067124,200.0,5.316513,5.389511,5.634323,6.091354,6.847416,8.082075,10.19576,14.22709,23.49887,48.87928,115.2735,18.93352,11.96931,9.081067,7.531914,6.619152,6.075577,5.781769,5.683823,0.026562899999999345,0.0,-0.031273645973124445,6,0.0
414.968,9109000.089,1336.062,12904.26,3,0,31.00601,185.214,17.6172,17.6169,-0.0664,0.0623,-0.007886529,0.03343062,0.0,93.96646,6.0,5235.988,1.0,0.2919502,58.11541,58.42977,55.79686,56.11945,0.0104614,0.01046804,0.02169121,0.02180066,57.25351,57.28473,58.68683,58.76443,267.118,267.1432,253.5612,253.6204,0.00145454,0.001454363,0.006025061,0.006067138,200.0,5.316284,5.389252,5.634048,6.091055,6.846992,8.081426,10.19477,14.22486,23.49099,48.85025,115.3711,18.93916,11.97088,9.081823,7.532414,6.6195,6.075851,5.781998,5.684052,0.029534750000001605,0.0,-0.03132404080478942,6,0.0
414.988,9109000.112,1336.414,12904.61,3,0,31.02601,185.214,17.6046,17.6044,-0.0666,0.0627,-0.007904768,0.03356101,0.0,93.96646,6.0,5235.988,1.0,0.2919025,58.07359,58.38807,55.76114,56.08369,0.01046143,0.01046807,0.02169123,0.02180069,57.25259,57.28381,58.68561,58.76321,267.1172,267.1425,253.5602,253.6195,0.001454546,0.001454368,0.006025066,0.006067152,200.0,5.315582,5.388504,5.63324,6.090118,6.845941,8.080091,10.19279,14.22122,23.48122,48.81986,115.4672,18.94687,11.97353,9.083404,7.533575,6.620465,6.076691,5.782761,5.684769,0.031492300000000736,0.0,-0.03143027229506568,6,0.0
415.008,9109000.129,1336.765,12904.96,3,0,31.04601,185.214,17.5924,17.5922,-0.0666,0.0627,-0.007919729,0.03360263,0.0,93.96646,6.0,5235.988,1.0,0.2919235,58.03276,58.34746,55.72678,56.04941,0.01046146,0.01046809,0.02169125,0.02180073,57.25168,57.2829,58.68439,58.76199,267.1165,267.1418,253.5593,253.6186,0.001454551,0.001454374,0.00602507,0.006067166,200.0,5.315353,5.388245,5.63298,6.089782,6.845467,8.079469,10.1917,14.2189,23.47343,48.79305,115.5684,18.95262,11.97513,9.084201,7.534093,6.620827,6.076981,5.783005,5.684998,0.03469725000000139,0.0,-0.03147581735629579,6,0.0
415.028,9109000.146,1337.116,12905.31,3,0,31.06601,185.214,17.5804,17.5802,-0.0668,0.0626,-0.007934093,0.03359708,0.0,93.96646,6.0,5235.988,1.0,0.2919254,57.99261,58.3079,55.69105,56.01444,0.01046149,0.01046812,0.02169127,0.02180077,57.25076,57.28198,58.68317,58.76077,267.1158,267.141,253.5584,253.6176,0.001454557,0.00145438,0.006025078,0.00606718,200.0,5.315369,5.388275,5.633003,6.089767,6.845371,8.07921,10.19116,14.21724,23.46645,48.76815,115.6712,18.9573,11.97612,9.084562,7.534245,6.620868,6.076969,5.783005,5.684967,0.038473749999998925,0.0,-0.031490572932449536,6,0.0
415.048,9109000.169,1337.467,12905.66,3,0,31.08601,185.214,17.5687,17.5685,-0.0669,0.0629,-0.007944763,0.03362482,0.0,93.96646,6.0,5235.988,1.0,0.291935,57.95341,58.26915,55.65863,55.9823,0.01046152,0.01046815,0.02169129,0.02180081,57.24985,57.28107,58.68195,58.75955,267.115,267.1403,253.5574,253.6167,0.001454563,0.001454386,0.006025087,0.006067194,200.0,5.315216,5.388092,5.632815,6.089515,6.845039,8.078743,10.19024,14.21513,23.45882,48.74419,115.7769,18.9629,11.97751,9.085216,7.534593,6.621158,6.07717,5.783157,5.685135,0.042313950000002265,0.0,-0.031521818237377736,6,0.0
415.068,9109000.187,1337.817,12906.01,3,0,31.10601,185.214,17.5574,17.5572,-0.0669,0.0626,-0.007952094,0.03365811,0.0,93.96646,6.0,5235.988,1.0,0.2919579,57.9155,58.2314,55.62791,55.95178,0.01046155,0.01046818,0.02169131,0.02180085,57.24893,57.28015,58.68073,58.75833,267.1143,267.1395,253.5565,253.6158,0.001454569,0.001454392,0.006025096,0.006067208,200.0,5.315018,5.387909,5.632556,6.089233,6.844679,8.078146,10.1893,14.21303,23.45126,48.72134,115.8843,18.96847,11.97903,9.085893,7.53504,6.621461,6.077428,5.783357,5.685318,0.046172699999998554,0.0,-0.03155234543505331,6,0.0
415.088,9109000.206,1338.168,12906.36,3,0,31.12601,185.214,17.5465,17.5463,-0.067,0.0631,-0.007959485,0.03378018,0.0,93.96646,6.0,5235.988,1.0,0.2919464,57.87896,58.19489,55.59855,55.92244,0.01046157,0.01046821,0.02169133,0.02180089,57.24802,57.27924,58.6795,58.75711,267.1135,267.1388,253.5555,253.6149,0.001454575,0.001454398,0.006025106,0.006067222,200.0,5.314362,5.387247,5.63186,6.088386,6.843657,8.07687,10.18739,14.20949,23.44177,48.69678,115.9907,18.97586,11.98158,9.08742,7.536134,6.622356,6.078206,5.784049,5.685989,0.048759899999999586,0.0,-0.03163946814226672,6,0.0
415.108,9109000.233,1338.517,12906.71,3,0,31.14601,185.214,17.536,17.5357,-0.0671,0.0629,-0.007963836,0.03384399,0.0,93.96646,6.0,5235.988,1.0,0.2919827,57.8437,58.15975,55.57089,55.89481,0.0104616,0.01046824,0.02169135,0.02180094,57.2471,57.27832,58.67828,58.75589,267.1128,267.138,253.5546,253.6139,0.001454581,0.001454403,0.006025115,0.006067235,200.0,5.31398,5.386852,5.63139,6.087903,6.843044,8.076024,10.18606,14.20687,23.43331,48.67541,116.101,18.98216,11.98347,9.08843,7.536784,6.622865,6.078604,5.784439,5.686325,0.052308550000000405,0.0,-0.03168563072480449,6,0.0
415.148,9109000.282,1339.218,12907.41,3,0,31.18601,185.214,17.5159,17.5156,-0.0672,0.0628,-0.00800395,0.03388838,0.0,93.96646,6.0,5235.988,1.0,0.2919693,57.7762,58.09297,55.51498,55.83972,0.01046166,0.01046829,0.0216914,0.02180102,57.24527,57.27649,58.67584,58.75345,267.1113,267.1365,253.5527,253.612,0.001454592,0.001454415,0.006025134,0.00606727,200.0,5.313797,5.386581,5.631058,6.087448,6.842452,8.075033,10.18424,14.20257,23.41816,48.63636,116.3275,18.99318,11.98628,9.089622,7.537517,6.623353,6.07901,5.784729,5.686584,0.05987380000000435,0.0,-0.03176496502410243,6,0.0
415.168,9109000.289,1339.567,12907.76,3,0,31.20601,185.214,17.5061,17.5058,-0.0673,0.0618,-0.00802505,0.03391613,0.0,93.96646,6.0,5235.988,1.0,0.2919884,57.74383,58.06066,55.48432,55.80914,0.01046169,0.01046832,0.02169143,0.02180107,57.24435,57.27557,58.67462,58.75223,267.1106,267.1358,253.5518,253.6111,0.001454598,0.001454421,0.006025143,0.006067289,200.0,5.313629,5.386414,5.630859,6.087204,6.842075,8.07452,10.18329,14.20043,23.41059,48.61922,116.4436,18.99882,11.98769,9.090347,7.537971,6.623652,6.079224,5.784912,5.686737,0.06441609999999827,0.0,-0.031809496586444067,6,0.0
