sim_time_s,wall_time_s,dist_from_start_m,dist_raced_m,race_lap,cur_lap_time_s,last_lap_time_s,total_speed_mps,speed_body_x_mps,speed_body_y_mps,speed_body_z_mps,angle_rad,track_pos,damage,fuel_l,gear,engine_rpm,race_pos,pos_z_m,fr_spin_vel_rad_s,fl_spin_vel_rad_s,rr_spin_vel_rad_s,rl_spin_vel_rad_s,fr_tire_wear,fl_tire_wear,rr_tire_wear,rl_tire_wear,fr_tire_temp_c,fl_tire_temp_c,rr_tire_temp_c,rl_tire_temp_c,fr_tire_pressure_kpa,fl_tire_pressure_kpa,rr_tire_pressure_kpa,rl_tire_pressure_kpa,fr_tire_graining,fl_tire_graining,rr_tire_graining,rl_tire_graining,opp_nearest_m,track_beam_00_m,track_beam_01_m,track_beam_02_m,track_beam_03_m,track_beam_04_m,track_beam_05_m,track_beam_06_m,track_beam_07_m,track_beam_08_m,track_beam_09_m,track_beam_10_m,track_beam_11_m,track_beam_12_m,track_beam_13_m,track_beam_14_m,track_beam_15_m,track_beam_16_m,track_beam_17_m,track_beam_18_m,accel_cmd,brake_cmd,steer_cmd,gear_cmd,clutch_cmd
104.204,9104449.029,2793.685,2793.685,1,104.202,0.0,24.3838,24.3837,-0.0002,0.0589,-0.009250164,-0.01115912,0.0,98.63978,6.0,5526.973,1.0,0.2885551,80.46146,80.51112,79.71191,79.76323,0.00297173,0.00297528,0.005363128,0.005392527,35.42474,35.51163,36.90225,36.92923,249.4703,249.5405,236.9153,236.9359,0.0001959234,0.0001963217,0.00064008,0.000646602,200.0,5.561613,5.638214,5.898685,6.387882,7.204252,8.55799,10.94782,15.85804,30.43157,200.0,33.05527,16.31686,11.05484,8.555681,7.155467,6.313974,5.807465,5.531784,5.438858,1.0,0.0,-0.004673559138169438,6,0.0
104.226,9104449.068,2794.222,2794.222,1,104.224,0.0,24.4921,24.492,0.0008,0.0593,-0.008997917,-0.01026258,0.0,98.63944,6.0,5552.514,1.0,0.2885513,80.81654,80.86983,80.07944,80.13259,0.002971786,0.002975336,0.005363941,0.005393342,35.42542,35.5123,36.90359,36.93057,249.4708,249.5411,236.9163,236.9369,0.0001959301,0.0001963284,0.0006402516,0.0006467745,200.0,5.556669,5.633451,5.893981,6.383127,7.19936,8.552925,10.94279,15.85465,30.4459,200.0,33.0353,16.32001,11.05993,8.560815,7.160409,6.318757,5.81218,5.536539,5.443776,1.0,0.0,-0.0049231434253715935,6,0.0
104.248,9104449.074,2794.762,2794.762,1,104.246,0.0,24.6008,24.6008,0.0014,0.0592,-0.008723736,-0.009392825,0.0,98.63911,6.0,5578.114,1.0,0.2884979,81.17247,81.23068,80.44602,80.50467,0.002971844,0.002975394,0.005364764,0.005394166,35.42609,35.51297,36.90494,36.93192,249.4714,249.5416,236.9173,236.9379,0.0001959372,0.0001963355,0.0006404252,0.0006469493,200.0,5.551872,5.62886,5.889478,6.378623,7.194788,8.548306,10.93846,15.85262,30.46469,200.0,33.01014,16.3217,11.06428,8.565489,7.165023,6.32329,5.816692,5.541123,5.448547,1.0,0.0,-0.005127748606439027,6,0.0
104.27,9104449.125,2795.304,2795.304,1,104.268,0.0,24.7101,24.71,0.0022,0.0587,-0.008423328,-0.008545529,0.0,98.63877,6.0,5603.765,1.0,0.2884388,81.52985,81.59324,80.81319,80.87772,0.002971903,0.002975454,0.005365596,0.005394999,35.42676,35.51364,36.90628,36.93326,249.4719,249.5422,236.9183,236.9389,0.0001959444,0.0001963427,0.0006406007,0.0006471261,200.0,5.547197,5.624418,5.885161,6.374352,7.190529,8.544136,10.93486,15.85205,30.48854,200.0,32.97918,16.32182,11.06787,8.569694,7.169312,6.327578,5.821014,5.545555,5.453193,1.0,0.0,-0.005284662680577237,6,0.0
104.292,9104449.125,2795.849,2795.849,1,104.29,0.0,24.8199,24.8199,0.003,0.0582,-0.008103848,-0.007726063,0.0,98.63844,6.0,5629.095,1.0,0.2883739,81.88939,81.957,81.1774,81.24599,0.002971963,0.002975515,0.005366439,0.005395845,35.42743,35.51431,36.90762,36.9346,249.4725,249.5427,236.9194,236.94,0.0001959518,0.0001963501,0.0006407787,0.0006473052,200.0,5.542675,5.620149,5.881045,6.370325,7.186581,8.54039,10.93191,15.85273,30.51645,200.0,32.94366,16.3206,11.07077,8.573457,7.173284,6.331618,5.82513,5.54981,5.457686,1.0,0.0,-0.005399576393115338,6,0.0
104.314,9104449.163,2796.396,2796.396,1,104.312,0.0,24.9302,24.9302,0.0039,0.0584,-0.007771969,-0.00693512,0.0,98.6381,6.0,5654.469,1.0,0.2883167,82.25204,82.32199,81.54244,81.61255,0.002972024,0.002975576,0.005367291,0.005396699,35.42828,35.51508,36.90897,36.93594,249.4732,249.5433,236.9204,236.941,0.0001959591,0.0001963575,0.0006409587,0.0006474865,200.0,5.538311,5.616052,5.877122,6.366523,7.182908,8.537009,10.92949,15.85439,30.5474,200.0,32.90493,16.31834,11.07311,8.576841,7.17697,6.335429,5.829051,5.553894,5.462022,1.0,0.0,-0.0054805448957089276,6,0.0
104.336,9104449.163,2796.946,2796.946,1,104.334,0.0,25.0409,25.0408,0.0045,0.0592,-0.007428169,-0.006155101,0.0,98.63776,6.0,5680.378,1.0,0.2882729,82.61597,82.68866,81.91448,81.98738,0.002972087,0.00297564,0.005368151,0.005397562,35.42929,35.51608,36.91031,36.93729,249.474,249.5441,236.9214,236.942,0.0001959668,0.0001963652,0.0006411404,0.0006476696,200.0,5.534006,5.612026,5.873286,6.36283,7.179382,8.533838,10.92742,15.85673,30.58077,200.0,32.86363,16.31537,11.07509,8.580007,7.180502,6.339123,5.832883,5.557904,5.466298,1.0,0.0,-0.0055393806706918024,6,0.0
104.358,9104449.185,2797.498,2797.498,1,104.356,0.0,25.1519,25.1519,0.0052,0.0597,-0.007073879,-0.00540664,0.0,98.63743,6.0,5706.512,1.0,0.2882462,82.98103,83.05585,82.29076,82.36511,0.00297215,0.002975704,0.005369021,0.005398435,35.4303,35.51709,36.91165,36.93872,249.4748,249.545,236.9224,236.9431,0.0001959745,0.0001963729,0.0006413241,0.000647855,200.0,5.529875,5.608187,5.869658,6.359377,7.176144,8.531039,10.92588,15.86003,30.61697,200.0,32.81945,16.31141,11.07652,8.58279,7.183743,6.342579,5.836506,5.561728,5.4704,1.0,0.0,-0.005564769709115632,6,0.0
104.38,9104449.206,2798.052,2798.052,1,104.378,0.0,25.2635,25.2634,0.0059,0.0599,-0.006710529,-0.004674391,0.0,98.63709,6.0,5732.81,1.0,0.2882271,83.34763,83.42434,82.66914,82.74551,0.002972215,0.002975769,0.005369901,0.005399317,35.4313,35.5181,36.91327,36.9404,249.4756,249.5458,236.9237,236.9444,0.0001959823,0.0001963808,0.0006415101,0.0006480422,200.0,5.525834,5.604447,5.866142,6.356058,7.173074,8.528467,10.92469,15.86397,30.65534,200.0,32.77319,16.30677,11.07759,8.585339,7.186808,6.345896,5.840014,5.565452,5.474414,1.0,0.0,-0.005568302312967437,6,0.0
104.402,9104449.228,2798.609,2798.609,1,104.4,0.0,25.3755,25.3754,0.0065,0.0598,-0.00633955,-0.00397318,0.0,98.63676,6.0,5759.169,1.0,0.2881718,83.71597,83.79421,83.04851,83.12683,0.002972281,0.002975835,0.005370792,0.005400211,35.43231,35.5191,36.91495,36.94208,249.4764,249.5466,236.9249,236.9457,0.0001959903,0.0001963888,0.0006416981,0.0006482318,200.0,5.521964,5.600888,5.862823,6.352962,7.17027,8.526234,10.92398,15.86874,30.69608,200.0,32.72461,16.30129,11.07816,8.587538,7.189604,6.348986,5.843324,5.568994,5.478258,1.0,0.0,-0.0055423619617060394,6,0.0
104.424,9104449.25,2799.168,2799.168,1,104.422,0.0,25.488,25.4879,0.0072,0.0595,-0.005964279,-0.003307516,0.0,98.63642,6.0,5785.59,1.0,0.2881165,84.08622,84.16545,83.42978,83.50786,0.002972347,0.002975901,0.005371692,0.005401114,35.43332,35.52011,36.91663,36.94376,249.4772,249.5474,236.9262,236.947,0.0001959984,0.0001963968,0.0006418885,0.0006484236,200.0,5.51829,5.597531,5.85972,6.350104,7.167744,8.524344,10.92373,15.87427,30.73882,200.0,32.67427,16.29505,11.07826,8.589388,7.192116,6.351832,5.846414,5.572333,5.481906,1.0,0.0,-0.005488326937425356,6,0.0
104.446,9104449.272,2799.73,2799.73,1,104.444,0.0,25.6011,25.601,0.0077,0.0593,-0.005586624,-0.002677397,0.0,98.63609,6.0,5811.716,1.0,0.2880554,84.45853,84.53831,83.80635,83.88608,0.002972414,0.002975969,0.005372604,0.005402029,35.43433,35.52112,36.9183,36.94543,249.478,249.5482,236.9275,236.9483,0.0001960065,0.000196405,0.0006420811,0.0006486178,200.0,5.514812,5.594376,5.856831,6.347482,7.165486,8.522781,10.92392,15.88048,30.78322,200.0,32.62254,16.28814,11.07792,8.590904,7.194355,6.354443,5.849291,5.575472,5.48536,1.0,0.0,-0.005408627854921963,6,0.0
104.468,9104449.294,2800.294,2800.294,1,104.466,0.0,25.7146,25.7145,0.0083,0.0596,-0.005208969,-0.002085946,0.0,98.63575,6.0,5838.124,1.0,0.2880039,84.83296,84.91273,84.18714,84.26642,0.002972482,0.002976037,0.005373525,0.005402954,35.43533,35.52213,36.91998,36.94711,249.4788,249.549,236.9288,236.9495,0.0001960147,0.0001964132,0.0006422759,0.0006488142,200.0,5.511548,5.591436,5.854167,6.345103,7.163505,8.521547,10.92453,15.88732,30.82899,200.0,32.56977,16.2806,11.07715,8.592088,7.196317,6.356808,5.851943,5.578396,5.488602,1.0,0.0,-0.0053043119539392765,6,0.0
104.49,9104449.334,2800.861,2800.861,1,104.488,0.0,25.8285,25.8285,0.0088,0.06,-0.004832745,-0.001532295,0.0,98.63541,6.0,5864.822,1.0,0.2879581,85.20886,85.28831,84.57262,84.65131,0.002972551,0.002976105,0.005374457,0.005403889,35.43634,35.52313,36.92166,36.94879,249.4797,249.5498,236.9301,236.9508,0.0001960231,0.0001964216,0.0006424729,0.0006490127,200.0,5.508492,5.588707,5.851722,6.342961,7.161785,8.520619,10.92553,15.89471,30.8759,200.0,32.51629,16.27254,11.07599,8.592962,7.198012,6.358939,5.854376,5.58111,5.491636,1.0,0.0,-0.005177753826722248,6,0.0
104.512,9104449.337,2801.431,2801.431,1,104.51,0.0,25.9429,25.9429,0.0092,0.0604,-0.004458904,-0.001017397,0.0,98.63508,6.0,5891.678,1.0,0.28792,85.58634,85.66512,84.96059,85.03821,0.00297262,0.002976174,0.005375399,0.005404835,35.43735,35.52414,36.92334,36.95047,249.4805,249.5507,236.9314,236.9521,0.0001960314,0.0001964299,0.0006426721,0.0006492136,200.0,5.505651,5.586192,5.849498,6.341054,7.160327,8.519998,10.92691,15.90263,30.92378,200.0,32.46223,16.26397,11.07445,8.593526,7.199445,6.360831,5.856586,5.58361,5.494459,1.0,0.0,-0.005029558898800353,6,0.0
104.534,9104449.36,2802.002,2802.002,1,104.532,0.0,26.0578,26.0577,0.0096,0.0606,-0.004090786,-0.000545415,0.0,98.63474,6.0,5918.725,1.0,0.2878761,85.9655,86.04322,85.35046,85.42809,0.002972689,0.002976243,0.005376352,0.005405791,35.43835,35.52515,36.92502,36.95215,249.4813,249.5514,236.9326,236.9534,0.0001960398,0.0001964383,0.0006428736,0.0006494168,200.0,5.503046,5.583912,5.847513,6.339398,7.159143,8.519686,10.92866,15.911,30.97223,200.0,32.4081,16.25499,11.07255,8.593784,7.200603,6.36247,5.858558,5.585876,5.497046,1.0,0.0,-0.004861329542474006,6,0.0
104.556,9104449.381,2802.577,2802.577,1,104.554,0.0,26.1732,26.1731,0.01,0.0607,-0.003728867,-9.319999e-05,0.0,98.63441,6.0,5945.852,1.0,0.2878265,86.34637,86.42272,85.7434,85.81795,0.002972758,0.002976313,0.005377315,0.005406758,35.43936,35.52615,36.9267,36.95383,249.4821,249.5523,236.9339,236.9547,0.0001960482,0.0001964467,0.0006430773,0.0006496222,200.0,5.500551,5.581736,5.84563,6.337843,7.158063,8.51948,10.93051,15.91944,31.02041,200.0,32.35474,16.24598,11.07055,8.593935,7.201655,6.364005,5.860426,5.588038,5.499526,1.0,0.0,-0.0046884089404352946,6,0.0
104.578,9104449.403,2803.154,2803.154,1,104.576,0.0,26.289,26.2889,0.0103,0.0606,-0.00337553,0.0003172267,0.0,98.63407,6.0,5973.046,1.0,0.287775,86.72906,86.80365,86.13631,86.20976,0.002972828,0.002976383,0.005378291,0.005407737,35.44037,35.52716,36.92838,36.95551,249.4829,249.5531,236.9352,236.9559,0.0001960567,0.0001964552,0.0006432835,0.0006498302,200.0,5.498287,5.579786,5.843975,6.336526,7.157232,8.519545,10.93266,15.9282,31.06861,200.0,32.30185,16.2367,11.06827,8.593817,7.20246,6.36531,5.862071,5.589977,5.501776,1.0,0.0,-0.004499812006142108,6,0.0
104.6,9104449.425,2803.733,2803.733,1,104.598,0.0,26.4054,26.4053,0.0105,0.0606,-0.003031254,0.0007035516,0.0,98.63374,6.0,6000.096,1.0,0.2877254,87.11371,87.18631,86.52814,86.59908,0.002972898,0.002976452,0.005379277,0.005408727,35.44138,35.52817,36.93005,36.95718,249.4837,249.5539,236.9365,236.9572,0.0001960652,0.0001964636,0.0006434923,0.0006500406,200.0,5.496156,5.577961,5.842441,6.335327,7.15652,8.519724,10.9349,15.93696,31.11619,200.0,32.2501,16.22746,11.06589,8.593587,7.203147,6.366493,5.863593,5.59179,5.503895,1.0,0.0,-0.004307408218508323,6,0.0
104.622,9104449.471,2804.315,2804.315,1,104.62,0.0,26.5223,26.5222,0.0107,0.0607,-0.002697468,0.001046528,0.0,98.6334,6.0,6027.416,1.0,0.287672,87.49998,87.57034,86.92357,86.99197,0.002972968,0.002976522,0.005380275,0.005409728,35.44238,35.52917,36.93173,36.95886,249.4845,249.5547,236.9378,236.9585,0.0001960737,0.0001964721,0.0006437034,0.0006502533,200.0,5.494264,5.57637,5.841139,6.334365,7.156055,8.520168,10.93743,15.94598,31.16347,200.0,32.1991,16.21801,11.06324,8.593094,7.203586,6.36744,5.864883,5.593372,5.505776,1.0,0.0,-0.004100764198533737,6,0.0
104.644,9104449.471,2804.9,2804.9,1,104.642,0.0,26.6396,26.6395,0.0108,0.0609,-0.002375126,0.001363928,0.0,98.63306,6.0,6054.948,1.0,0.2876186,87.88795,87.9559,87.32152,87.38788,0.002973038,0.002976592,0.005381284,0.00541074,35.44339,35.53018,36.93341,36.96054,249.4854,249.5555,236.9391,236.9598,0.0001960822,0.0001964806,0.0006439168,0.0006504685,200.0,5.492514,5.57491,5.839963,6.333525,7.155707,8.520718,10.94002,15.95493,31.20974,200.0,32.14959,16.20868,11.06054,8.592499,7.203912,6.368267,5.866049,5.594823,5.507517,1.0,0.0,-0.003892408689607053,6,0.0
104.666,9104449.493,2805.487,2805.487,1,104.664,0.0,26.7574,26.7573,0.0108,0.0611,-0.002059937,0.001636245,0.0,98.63273,6.0,6082.582,1.0,0.2875633,88.27701,88.34354,87.72169,87.7856,0.00297311,0.002976663,0.005382304,0.005411764,35.4444,35.53119,36.93509,36.96222,249.4862,249.5563,236.9403,236.9611,0.0001960909,0.0001964892,0.0006441327,0.0006506862,200.0,5.491012,5.573695,5.839035,6.332942,7.15564,8.521581,10.94298,15.9643,31.25633,200.0,32.10014,16.19895,11.05748,8.591593,7.203957,6.368832,5.866965,5.596028,5.509011,1.0,0.0,-0.0036644599298699507,6,0.0
104.688,9104449.513,2806.077,2806.077,1,104.686,0.0,26.8757,26.8756,0.011,0.0614,-0.001757145,0.001879432,0.0,98.63239,6.0,6110.322,1.0,0.2875156,88.66835,88.73221,88.12294,88.1851,0.00297318,0.002976733,0.005383336,0.005412799,35.4454,35.5322,36.93677,36.9639,249.487,249.5572,236.9416,236.9624,0.0001960994,0.0001964977,0.0006443511,0.0006509064,200.0,5.489672,5.572632,5.838253,6.332503,7.155708,8.522568,10.94603,15.97361,31.30184,200.0,32.05222,16.18933,11.05434,8.590567,7.203868,6.369261,5.86774,5.597086,5.510345,1.0,0.0,-0.003433750786225582,6,0.0
104.71,9104449.536,2806.669,2806.669,1,104.708,0.0,26.9945,26.9944,0.011,0.0616,-0.001471043,0.002097303,0.0,98.63206,6.0,6138.201,1.0,0.2874699,89.06165,89.12202,88.52711,88.58521,0.00297325,0.002976803,0.00538438,0.005413846,35.44641,35.5332,36.93845,36.96558,249.4878,249.558,236.9429,236.9636,0.0001961079,0.0001965061,0.000644572,0.000651129,200.0,5.488471,5.571694,5.837584,6.332163,7.155858,8.523603,10.94905,15.98262,31.34535,200.0,32.00673,16.18006,11.05124,8.589496,7.203699,6.36959,5.868402,5.598018,5.511541,1.0,0.0,-0.003208175345493622,6,0.0
104.732,9104449.56,2807.264,2807.264,1,104.73,0.0,27.1137,27.1136,0.0109,0.0617,-0.001201153,0.002287171,0.0,98.63167,6.0,6166.285,1.0,0.2874241,89.4565,89.51355,88.93411,88.98834,0.00297332,0.002976873,0.005385435,0.005414905,35.44742,35.53421,36.94012,36.96732,249.4886,249.5588,236.9442,236.965,0.0001961164,0.0001965146,0.0006447954,0.0006513542,200.0,5.487424,5.570897,5.837044,6.331942,7.156113,8.524715,10.95207,15.99138,31.38701,200.0,31.96344,16.17109,11.04815,8.588352,7.203428,6.369802,5.868935,5.59881,5.512583,1.0,0.0,-0.0029854144013608387,6,0.0
104.754,9104449.58,2807.862,2807.862,1,104.752,0.0,27.2335,27.2334,0.0108,0.0617,-0.0009465218,0.002448255,0.0,98.63125,6.0,6194.387,1.0,0.2873707,89.85275,89.90648,89.341,89.39253,0.002973391,0.002976943,0.005386503,0.005415976,35.44843,35.53522,36.94208,36.9693,249.4894,249.5596,236.9457,236.9665,0.000196125,0.0001965231,0.0006450216,0.000651582,200.0,5.486537,5.570246,5.83664,6.331848,7.156483,8.52592,10.95512,15.99995,31.42701,200.0,31.92215,16.16234,11.04504,8.587121,7.203043,6.369886,5.869333,5.599457,5.513468,1.0,0.0,-0.002763757101495038,6,0.0
104.776,9104449.602,2808.462,2808.462,1,104.774,0.0,27.3538,27.3537,0.0106,0.0615,-0.0007081032,0.002580469,0.0,98.63083,6.0,6222.601,1.0,0.2873096,90.25072,90.30121,89.74957,89.79782,0.002973461,0.002977013,0.005387583,0.005417059,35.44943,35.53622,36.94409,36.97131,249.4902,249.5604,236.9472,236.968,0.0001961335,0.0001965316,0.0006452503,0.0006518125,200.0,5.485809,5.569741,5.836372,6.331879,7.156963,8.527208,10.95818,16.00829,31.46517,200.0,31.88302,16.15386,11.04193,8.585812,7.202548,6.369847,5.869596,5.599959,5.514194,1.0,0.0,-0.002544363112714827,6,0.0
104.798,9104449.655,2809.065,2809.065,1,104.796,0.0,27.4746,27.4745,0.0104,0.0616,-0.0004839897,0.002683206,0.0,98.63041,6.0,6250.892,1.0,0.287241,90.65057,90.69785,90.15974,90.20414,0.002973532,0.002977083,0.005388676,0.005418154,35.45044,35.53723,36.94611,36.97333,249.4911,249.5612,236.9488,236.9696,0.000196142,0.00019654,0.0006454817,0.0006520457,200.0,5.485243,5.569387,5.836246,6.332044,7.15757,8.528606,10.9613,16.01648,31.50179,200.0,31.84564,16.14555,11.03877,8.584394,7.201932,6.369676,5.869718,5.600311,5.514758,1.0,0.0,-0.002324417301801125,6,0.0
104.82,9104449.655,2809.671,2809.671,1,104.818,0.0,27.5959,27.5958,0.0101,0.0618,-0.0002756119,0.00277025,0.0,98.62999,6.0,6279.353,1.0,0.2871914,91.05207,91.09615,90.57208,90.61264,0.002973602,0.002977153,0.005389781,0.005419262,35.45145,35.53824,36.94812,36.97534,249.4919,249.562,236.9503,236.9711,0.0001961506,0.0001965485,0.0006457159,0.0006522814,200.0,5.484764,5.569104,5.836178,6.332251,7.158196,8.529978,10.9643,16.02424,31.53621,200.0,31.81072,16.1377,11.03574,8.583006,7.201296,6.369459,5.869781,5.60059,5.515236,1.0,0.0,-0.002114516334393518,6,0.0
104.842,9104449.698,2810.279,2810.279,1,104.84,0.0,27.7177,27.7176,0.0097,0.0623,-7.677078e-05,0.002830505,0.0,98.62957,6.0,6307.867,1.0,0.2871513,91.45467,91.49667,90.98466,91.02343,0.002973673,0.002977224,0.005390899,0.005420382,35.45245,35.53925,36.95013,36.97736,249.4927,249.5629,236.9518,236.9726,0.0001961592,0.0001965572,0.0006459527,0.0006525199,200.0,5.484432,5.568964,5.836248,6.332597,7.158957,8.531483,10.96741,16.03203,31.56985,200.0,31.77674,16.12985,11.0326,8.581487,7.200527,6.369113,5.869709,5.60073,5.515568,1.0,0.0,-0.001899703436983542,6,0.0
104.864,9104449.698,2810.89,2810.89,1,104.862,0.0,27.8399,27.8398,0.0095,0.0627,0.0001072884,0.002875675,0.0,98.62915,6.0,6336.786,1.0,0.2871094,91.85947,91.89831,91.40254,91.43878,0.002973744,0.002977294,0.005392028,0.005421514,35.45346,35.54025,36.95215,36.97937,249.4935,249.5637,236.9534,236.9742,0.0001961678,0.0001965656,0.0006461921,0.0006527608,200.0,5.484184,5.568892,5.836375,6.332983,7.159739,8.532968,10.97041,16.03941,31.60139,200.0,31.745,16.12242,11.02958,8.57999,7.199739,6.368722,5.86958,5.600801,5.515816,1.0,0.0,-0.0016941080827809593,6,0.0
104.886,9104449.713,2811.504,2811.504,1,104.884,0.0,27.9626,27.9625,0.0091,0.0626,0.0002779961,0.002889807,0.0,98.62873,6.0,6365.849,1.0,0.2870598,92.26516,92.30142,91.82296,91.85718,0.002973815,0.002977365,0.005393172,0.005422659,35.45447,35.54126,36.95416,36.98138,249.4943,249.5645,236.9549,236.9757,0.0001961765,0.0001965743,0.0006464343,0.0006530046,200.0,5.484106,5.568981,5.836655,6.333518,7.160664,8.534583,10.9735,16.04671,31.63158,200.0,31.71478,16.11509,11.02648,8.578367,7.19881,6.368185,5.869298,5.600711,5.515894,1.0,0.0,-0.0014857529558262178,6,0.0
104.908,9104449.734,2812.12,2812.12,1,104.906,0.0,28.0859,28.0859,0.0088,0.0621,0.0004329681,0.002891801,0.0,98.62831,6.0,6394.762,1.0,0.286993,92.6727,92.70553,92.24245,92.27261,0.002973886,0.002977435,0.005394329,0.005423819,35.45547,35.54227,36.95618,36.9834,249.4951,249.5653,236.9565,236.9772,0.000196185,0.0001965827,0.0006466795,0.0006532514,200.0,5.484096,5.569121,5.836972,6.334071,7.161581,8.536145,10.97642,16.05352,31.6594,200.0,31.68703,16.10827,11.02355,8.576802,7.197889,6.367626,5.868979,5.600569,5.515905,1.0,0.0,-0.0012897058561391803,6,0.0
104.93,9104449.757,2812.74,2812.74,1,104.928,0.0,28.2098,28.2097,0.0085,0.0619,0.0005688667,0.002878796,0.0,98.62789,6.0,6423.745,1.0,0.2869091,93.08295,93.11179,92.66245,92.68881,0.002973957,0.002977506,0.005395499,0.005424991,35.45648,35.54327,36.95819,36.98541,249.496,249.5661,236.958,236.9788,0.0001961937,0.0001965913,0.0006469275,0.0006535012,200.0,5.484168,5.569328,5.837338,6.334653,7.162492,8.53764,10.97915,16.05974,31.68429,200.0,31.66228,16.10206,11.02081,8.575303,7.196975,6.367046,5.868613,5.600364,5.515834,1.0,0.0,-0.0011083951066847635,6,0.0
104.952,9104449.777,2813.361,2813.361,1,104.95,0.0,28.3341,28.3341,0.008,0.0622,0.000688076,0.002849405,0.0,98.62747,6.0,6452.816,1.0,0.28685,93.49486,93.52017,93.08343,93.10705,0.002974028,0.002977577,0.005396683,0.005426177,35.45749,35.54428,36.96021,36.98743,249.4967,249.5669,236.9595,236.9803,0.0001962023,0.0001965999,0.0006471785,0.0006537538,200.0,5.48433,5.56961,5.837764,6.335276,7.163421,8.539106,10.98175,16.06548,31.70673,200.0,31.64003,16.09632,11.01822,8.573835,7.196046,6.366422,5.868187,5.600082,5.515673,1.0,0.0,-0.0009379021846248654,6,0.0
104.974,9104449.82,2813.986,2813.986,1,104.972,0.0,28.459,28.459,0.0075,0.0629,0.0007929802,0.002785423,0.0,98.62705,6.0,6481.941,1.0,0.2868118,93.90834,93.9305,93.50607,93.5247,0.0029741,0.002977648,0.00539788,0.005427376,35.4585,35.54529,36.96222,36.98944,249.4976,249.5677,236.9611,236.9819,0.000196211,0.0001966086,0.0006474324,0.0006540093,200.0,5.484682,5.570071,5.838362,6.336067,7.164512,8.540723,10.98445,16.07115,31.72772,200.0,31.61929,16.09067,11.01552,8.572218,7.194955,6.365631,5.867589,5.599622,5.515322,1.0,0.0,-0.000763601766238264,6,0.0
104.996,9104449.823,2814.613,2814.613,1,104.994,0.0,28.5843,28.5842,0.0069,0.0636,0.0008831024,0.002705574,0.0,98.62663,6.0,6511.639,1.0,0.2867737,94.32317,94.34241,93.93492,93.95139,0.002974172,0.00297772,0.00539909,0.005428587,35.4595,35.5463,36.96423,36.99146,249.4984,249.5686,236.9626,236.9834,0.0001962198,0.0001966172,0.000647689,0.0006542674,200.0,5.485121,5.570606,5.839021,6.336903,7.165628,8.542326,10.98705,16.07643,31.74656,200.0,31.60068,16.08541,11.01292,8.570617,7.193839,6.364792,5.86693,5.599087,5.514883,1.0,0.0,-0.0005980211306878806,6,0.0
105.018,9104449.875,2815.243,2815.243,1,105.016,0.0,28.71,28.7099,0.0064,0.0636,0.0009598732,0.0026298,0.0,98.62621,6.0,6541.748,1.0,0.286726,94.73882,94.75525,94.3714,94.3848,0.002974245,0.002977792,0.005400314,0.005429812,35.46051,35.5473,36.96625,36.99347,249.4992,249.5694,236.9641,236.9849,0.0001962286,0.0001966259,0.0006479486,0.0006545284,200.0,5.485538,5.571105,5.839629,6.337667,7.166636,8.543758,10.98935,16.08105,31.76287,200.0,31.58462,16.08081,11.01063,8.569185,7.192832,6.364032,5.866323,5.598588,5.514466,1.0,0.0,-0.000452034255243838,6,0.0
105.04,9104449.875,2815.876,2815.876,1,105.038,0.0,28.8364,28.8364,0.0058,0.0627,0.001023769,0.00253504,0.0,98.62579,6.0,6571.442,1.0,0.2866554,95.15576,95.16945,94.80111,94.81215,0.002974317,0.002977864,0.005401553,0.005431052,35.46152,35.54831,36.96826,36.99548,249.5,249.5702,236.9657,236.9865,0.0001962374,0.0001966346,0.0006482115,0.0006547928,200.0,5.48606,5.571698,5.84032,6.338503,7.167701,8.545222,10.99161,16.08542,31.77747,200.0,31.57026,16.07648,11.00837,8.567724,7.191768,6.363195,5.865633,5.597997,5.513946,1.0,0.0,-0.00031035347683594836,6,0.0
105.062,9104449.887,2816.512,2816.512,1,105.06,0.0,28.9634,28.9633,0.0052,0.0624,0.001079082,0.002442013,0.0,98.62537,6.0,6601.074,1.0,0.2865543,95.5753,95.5871,95.22908,95.23941,0.002974391,0.002977937,0.005402807,0.005432308,35.46252,35.54932,36.97046,36.99768,249.5008,249.571,236.9674,236.9882,0.0001962464,0.0001966435,0.0006484776,0.0006550604,200.0,5.486572,5.572272,5.840982,6.339298,7.168703,8.546583,10.99369,16.08937,31.79047,200.0,31.55748,16.07256,11.0063,8.566367,7.190767,6.362402,5.864971,5.597423,5.513434,1.0,0.0,-0.00018070392336114915,6,0.0
105.084,9104449.91,2817.15,2817.15,1,105.082,0.0,29.0909,29.0908,0.0048,0.0627,0.001123428,0.002347079,0.0,98.62495,6.0,6630.815,1.0,0.2864952,95.99713,96.0065,95.65995,95.66611,0.002974465,0.002978011,0.005404076,0.005433577,35.46353,35.55032,36.97281,37.00003,249.5016,249.5718,236.9692,236.99,0.0001962553,0.0001966524,0.0006487469,0.0006553311,200.0,5.487094,5.572845,5.841632,6.340062,7.169653,8.54785,10.99559,16.09287,31.80154,200.0,31.5466,16.06908,11.00441,8.565104,7.189819,6.361636,5.86432,5.596849,5.512912,1.0,0.0,-6.380395672003238e-05,6,0.0
